,lnEGDPpc2012,lnagr_land2012,lnurb_land2012,ln_perUrb_land2012,ln_tr400_pop2012,ln_pm25_2012,ln_land_temp2012
112,8.031805304843918,6.921277518062895,6.907755278982137,6.907755278982137,9.57530114343882,2.8790111344339824,5.698161539755564
113,9.633288660096948,6.907755278982137,6.907755278982137,6.907755278982137,7.596480848612119,2.6243783739524784,5.704106526865612
114,9.240021961796185,6.9143405522040275,6.907755278982137,6.907755278982137,9.114171968002827,2.6968284130634195,5.70288102152272
115,8.430891925105163,6.9088116182611055,6.907755278982137,6.907755278982137,9.212891614786871,2.602410018422689,5.702252911130102
116,7.1289585469385655,6.908927639875508,6.90889014450797,6.908247027730573,9.260600027342932,3.1030538478372773,5.6862347307409875
117,7.688867684905338,6.907755278982137,6.918367674000523,6.90875477931522,8.564442645491667,3.024290863667592,5.694425321048553
118,7.899758252981832,6.907755278982137,6.907755278982137,6.907755278982137,8.31772515025318,3.095197880752984,5.696747743978244
119,7.169404340565247,6.911589455407873,6.907755278982137,6.907755278982137,8.366281507041853,3.2080049835143294,5.691023959981129
120,7.856375519857539,6.909095036194933,6.9088718769483926,6.908209723163047,8.919671028737335,3.1220426308338696,5.7004639666777255
121,6.8952888171947615,6.930729664981575,6.907755278982137,6.907755278982137,8.702180874268766,3.224994527537353,5.708941588127863
122,6.5918986154235695,6.907755278982137,6.907755278982137,6.907755278982137,7.961129168489236,3.232694786652112,5.687974784998812
123,5.991036858623447,6.909078546010905,6.907755278982137,6.907755278982137,7.470623998964017,3.247448846175688,5.706356704770937
124,8.377084401647704,7.398183390211506,6.963883747585885,6.907838856619536,9.966879870158355,3.266227197334036,5.711943441651314
125,7.402248664288254,6.907755278982137,6.907755278982137,6.907755278982137,9.233035087659973,3.18612879433574,5.687758697708858
126,8.39227842017534,6.907755278982137,6.907755278982137,6.907755278982137,8.925972920095143,2.9404770694673132,5.69495675296972
127,9.140687621898156,6.914059578682993,6.909982476995653,6.908015907603061,9.397246403986243,2.8134096123174266,5.700061271690596
128,7.872665926289959,7.039192226937372,6.932026092264438,6.907904132894565,8.862016687563635,3.2524762363773334,5.701669768951025
129,7.940216280567944,6.916866884646472,6.907755278982137,6.907755278982137,9.669515648145028,3.1098622966728207,5.690980041010842
130,6.71557224940781,6.907755278982137,6.907755278982137,6.907755278982137,8.412411708086832,3.0293851899223094,5.688727856292289
131,8.096949042417384,7.124677010942453,6.939249950905147,6.907871942088196,8.731193502412074,3.2919039664541203,5.700978171467667
132,8.31377000367053,7.009083547470341,7.332353143103255,6.908587158659908,10.748898526729851,3.3643911590285707,5.712086954942382
133,7.627952937560395,6.907755278982137,6.915817810985887,6.90875477931522,8.622128500686639,3.0739041062287074,5.698322588487586
134,8.470003978969393,6.907755278982137,6.907755278982137,6.907755278982137,8.872619628294284,2.8454676639346173,5.691788072261973
135,7.473726122502582,7.743352980828493,9.927763577775368,6.908692035309811,13.325965847376233,3.313613140166074,5.701299332940065
136,8.29883281912941,6.966702178621122,6.934957390517918,6.9080675430359895,10.12772082988319,3.0565551746247364,5.696514199425535
137,8.63305412801721,6.907755278982137,6.907755278982137,6.907755278982137,7.974255551730915,2.1111703931095773,5.691672733875249
138,7.754546512043008,6.910424385303042,6.907755278982137,6.907755278982137,8.89433096231844,3.11281473389145,5.685797292410176
139,9.355115138039178,6.908789168638948,6.907755278982137,6.907755278982137,9.178506890712791,2.7422625949910002,5.698918519367671
140,7.158956253557648,6.939250674021106,6.948008323572246,6.908317235849507,9.164343877375474,3.2859164698040777,5.694670024947601
141,7.922081307348291,7.133143128283258,7.166963702961709,6.908294403154359,10.224110601709155,3.2761669659223918,5.706367870255555
142,7.556351289562407,6.999047801259537,6.975262253662296,6.908177355878268,10.342988996569503,3.0755350947601463,5.692630616619193
143,7.767593309902797,6.919864908330618,7.028390048913735,6.908668084524117,10.014553993396673,2.999006916069906,5.691026744508058
144,6.9555453862597725,6.90895498300531,6.907755278982137,6.907755278982137,9.205475829250483,3.013975033099584,5.687588257636763
145,8.98967384372154,6.908925754406376,6.90881824392215,6.9082310840008905,8.462831467895542,2.6336524118560845,5.700389278515408
146,10.177794887456226,6.907755278982137,6.907755278982137,6.907755278982137,9.010667809324813,3.3937661620082444,5.706915894049484
147,9.382810969228407,6.907755278982137,6.907755278982137,6.907755278982137,8.938570991738764,3.3930881792192014,5.706253998869155
148,10.490008418668248,6.9121197000899794,6.934765508089196,6.908617154823044,8.941786738822604,3.556693052771559,5.7156112544950854
149,7.485085993218259,6.907755278982137,6.907755278982137,6.907755278982137,8.62460133126006,3.0395028663178607,5.6624854473430934
150,8.046491106842392,6.909803004245098,6.907755278982137,6.907755278982137,8.323000879173666,2.88921521891827,5.6855509814162755
151,7.036181680198644,6.914634335398595,6.907755278982137,6.907755278982137,9.423108120336806,3.102087606969502,5.688362239660529
152,8.488440105111675,8.105619287960778,7.143822289998999,6.907858503211019,11.300502752047445,3.1465605588500187,5.692969281463306
153,6.901889453533821,6.907755278982137,6.907755278982137,6.907755278982137,8.635863335697607,3.369917998440726,5.672230832702805
154,7.962227019275229,6.913097321662198,6.913577426312925,6.90827670496559,9.2399015043121,3.2863065607700492,5.660467833683535
