system:index,agriculture,country,id,level,name,system:time_start,total_area,urban,year,.geo
2014_01_01_00000000000000000009,0.8014383658088235,Bolivia,9,Admin2,Huachacalla,1388534400000,19.23464101850416,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000000a,913.2092126432598,Bolivia,10,Admin2,Huari,1388534400000,2411.68343979835,2.1400355625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000000b,430.3794026219363,Bolivia,11,Admin2,Pazña,1388534400000,749.9858802342457,1.069952921875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000000d,183.69483055870094,Bolivia,13,Admin2,Santiago de Andamarca,1388534400000,2336.0060062059665,1.070008859375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000012,124.61944968363973,Bolivia,18,Admin2,Oruro,1388534400000,257.84554051879803,42.15246334375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000013,547.6303158633579,Bolivia,19,Admin2,Huayllamarca,1388534400000,916.7321426144531,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000002c,157.3122249388481,Bolivia,44,Admin2,Sabaya,1388534400000,3627.70044777599,4.280079578125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000003f,447.42157521476696,Bolivia,63,Admin2,Poopó,1388534400000,690.2864039288106,0.8743972605392157,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000040,575.4626576633577,Bolivia,64,Admin2,San Pedro de Totora,1388534400000,1380.999948558011,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000042,1131.495856215318,Bolivia,66,Admin2,Turco,1388534400000,4740.197165274123,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000043,17.642357501654416,Bolivia,67,Admin2,Todos Santos,1388534400000,215.9379467994548,0.47836301709558826,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000047,25.6689148103554,Bolivia,71,Admin2,La Rivera,1388534400000,216.7209740817039,0.8039850949142158,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000006b,4.814561651041666,Bolivia,107,Admin2,Carangas,1388534400000,223.31888626351375,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000006c,10.084753046507352,Bolivia,108,Admin2,Yunguyo de Litoral,1388534400000,183.12204509255048,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000006d,62.575940571752454,Bolivia,109,Admin2,Cruz de Machacamarca,1388534400000,533.9988573404582,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000006e,222.9724717775734,Bolivia,110,Admin2,Antequera,1388534400000,281.5877336806697,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000071,22.905971609129903,Bolivia,113,Admin2,Belén de Andamarca,1388534400000,1065.22814602694,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000072,370.11199275128666,Bolivia,114,Admin2,Corque,1388534400000,3281.505311741807,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000075,178.8663019467525,Bolivia,117,Admin2,Machacamarca,1388534400000,328.63943361358605,1.497843875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000007e,290.85745886813726,Bolivia,126,Admin2,El Choro,1388534400000,1049.2170073146522,0.641925140625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000007f,399.0909341218138,Bolivia,127,Admin2,Toledo,1388534400000,3061.352580949441,0.427955875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000081,1293.8125364891546,Bolivia,129,Admin2,Pari-Paria-Soracachi,1388534400000,1464.2530860751901,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000085,185.43463122689954,Bolivia,133,Admin2,Eucaliptus,1388534400000,369.9506020748237,2.995454546875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000088,1464.0090773604784,Bolivia,136,Admin2,Caracollo,1388534400000,2385.357658774718,1.069810578125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000134,733.65276382598,Bolivia,308,Admin2,Curahuara de Carangas,1388534400000,2876.6599175835468,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000135,197.2192243401961,Bolivia,309,Admin2,Choque Cota,1388534400000,886.9955817734187,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000136,146.3680887397671,Bolivia,310,Admin2,Escara,1388534400000,1340.6313246499587,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000137,3.424202265625,Bolivia,311,Admin2,Coipasa,1388534400000,182.76672755102774,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000138,7.599228151225491,Bolivia,312,Admin2,Chipaya,1388534400000,362.4357610834453,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013a,89.72473304767156,Bolivia,314,Admin2,Salinas de Garci Mendoza,1388534400000,5633.372679300372,4.4945639375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000014a,1554.233979951348,Bolivia,330,Admin2,Challapata,1388534400000,2604.3126662632208,5.991991703125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000084,78.79262891825981,Bolivia,132,Admin2,Cobija,1388534400000,447.0771136273775,9.072831200306373,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000092,89.31619952806373,Bolivia,146,Admin2,El Sena,1388534400000,7584.960596797372,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000093,57.928137450919124,Bolivia,147,Admin2,San Lorenzo,1388534400000,3174.2374663064575,0.85530628125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000d8,30.918838960110303,Bolivia,216,Admin2,Puerto Gonzalo Moreno,1388534400000,1264.756646186028,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000dc,133.68465813805147,Bolivia,220,Admin2,Porvenir,1388534400000,1071.009162606356,1.06903765625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000dd,156.02837193578432,Bolivia,221,Admin2,Bella Flor,1388534400000,5241.752749336042,1.6181065693014705,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000de,30.931006189583325,Bolivia,222,Admin2,San Pedro,1388534400000,2655.065626436598,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000df,41.603622300490194,Bolivia,223,Admin2,Puerto Rico,1388534400000,5262.250443991198,1.697866603860294,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e0,6.164120360539216,Bolivia,224,Admin2,Santa Rosa,1388534400000,4430.099027132218,0.8627119406249999,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e1,8.936002733517157,Bolivia,225,Admin2,Ingavi,1388534400000,5435.613728726661,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e3,9.490996247181373,Bolivia,227,Admin2,Villa Nueva-Loma Alta,1388534400000,2832.996936598748,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e4,0.07293788400735295,Bolivia,228,Admin2,Santos Mercado,1388534400000,6639.682938973166,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e5,3.004782325980392,Bolivia,229,Admin2,Nueva Esperanza,1388534400000,3657.128851441637,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e9,47.47018846740197,Bolivia,233,Admin2,Bolpebra,1388534400000,2474.2620625267696,0.006707524019607843,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000ea,40.182070977144605,Bolivia,234,Admin2,Filadelfia,1388534400000,11812.587393965636,2.5658249375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000003,392.92730519944854,Bolivia,3,Admin2,Llallagua,1388534400000,527.4358484313561,3.8517351875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000004,385.4671479884189,Bolivia,4,Admin2,Caripuyo,1388534400000,526.4104476789817,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000006,611.4667190160542,Bolivia,6,Admin2,Villa de Sacaca,1388534400000,920.1502663212915,1.497823328125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000007,351.6123425966299,Bolivia,7,Admin2,Acasio,1388534400000,373.6226469245325,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000027,815.7801030004289,Bolivia,39,Admin2,Tinguipaya,1388534400000,1436.2692677651628,0.02685556274509804,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000028,1864.374691856437,Bolivia,40,Admin2,San Pedro de Buena Vista,1388534400000,2217.839110326931,35.949168453125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000002a,376.78092073265935,Bolivia,42,Admin2,"Colcha ""K""",1388534400000,18255.40754320565,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000002e,1184.9326029156248,Bolivia,46,Admin2,Tomave,1388534400000,8170.602311615388,0.428074421875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000002f,149.16352769056374,Bolivia,47,Admin2,Porco,1388534400000,1092.8621673341963,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000031,370.3510402624387,Bolivia,49,Admin2,Yocalla,1388534400000,899.6348032835606,3.108721052573529,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000032,277.12367696795343,Bolivia,50,Admin2,Urmiri,1388534400000,1247.4177237118301,0.42802959375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000041,1720.558198027941,Bolivia,65,Admin2,Betanzos,1388534400000,1872.579598332871,8.710915362806372,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000004c,1392.6356815460801,Bolivia,76,Admin2,Colquechaca,1388534400000,1738.8868029104724,0.2802873225490196,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000004d,827.1336304284922,Bolivia,77,Admin2,Pocoata,1388534400000,1197.799751638832,3.209929796875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000004e,103.52690098014708,Bolivia,78,Admin2,Llica,1388534400000,5714.643308838244,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005b,171.7195120000613,Bolivia,91,Admin2,San Antonio de Esmoruco,1388534400000,2534.540922085639,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005d,35.370906532230386,Bolivia,93,Admin2,Mojinete,1388534400000,402.72838439849295,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000063,1051.7775508808816,Bolivia,99,Admin2,Toro Toro,1388534400000,1180.9739837190205,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000064,33.21418678596814,Bolivia,100,Admin2,San Agustín,1388534400000,2345.1995178233637,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000066,111.33356848345589,Bolivia,102,Admin2,Tahua,1388534400000,1277.8185390099443,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000067,512.0031463695467,Bolivia,103,Admin2,San Pablo de Lípez,1388534400000,13308.11885428032,3.2114894375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000073,601.7270346596811,Bolivia,115,Admin2,Vitichi,1388534400000,1614.0349446674702,12.4148615,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000076,356.67879062346833,Bolivia,118,Admin2,Arampampa,1388534400000,386.6975340172252,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000b8,609.4773935521442,Bolivia,184,Admin2,"Caiza ""D""",1388534400000,1321.816112848557,2.140371125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000bb,404.6844371453428,Bolivia,187,Admin2,Chaquí,1388534400000,462.75590221496947,0.64206309375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000bc,1051.168524254229,Bolivia,188,Admin2,Puna,1388534400000,1490.000614860244,0.42805515625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000bd,1688.8742551893358,Bolivia,189,Admin2,Ckochas,1388534400000,2106.866564313121,11.832819382659315,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000c3,696.9670810446073,Bolivia,195,Admin2,Potosí,1388534400000,1205.964485834955,28.77951331066177,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000cc,702.3672127958947,Bolivia,204,Admin2,Ocurí,1388534400000,870.4308058478207,0.8895730944240196,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000e8,142.47394807156863,Bolivia,232,Admin2,Chuquihuta,1388534400000,266.4464316358873,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000132,236.3142092925245,Bolivia,306,Admin2,Uyuni,1388534400000,7658.572049895578,10.27387121875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000139,417.357395405147,Bolivia,313,Admin2,Chayanta,1388534400000,634.9184074344793,5.77766140625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013b,1719.373433203065,Bolivia,315,Admin2,Tupiza,1388534400000,6178.457645859307,27.83097315625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013c,177.6620311703431,Bolivia,316,Admin2,Atocha,1388534400000,2340.9982226524135,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013d,376.5194568241422,Bolivia,317,Admin2,San Pedro de Quemes,1388534400000,4374.134895328437,1.712527390625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000149,677.7496478789217,Bolivia,329,Admin2,Tacobamba,1388534400000,900.1215067200786,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000014b,511.5606213379901,Bolivia,331,Admin2,Uncía,1388534400000,698.9436390039202,4.279745,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000014c,1280.3123893963234,Bolivia,332,Admin2,Ravelo,1388534400000,1345.6890903637927,0.08643588333333334,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000014f,1786.2736525848659,Bolivia,335,Admin2,Cotagaita,1388534400000,6495.908802684149,75.11483412542891,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000151,601.7933123953429,Bolivia,337,Admin2,Villazón,1388534400000,2497.4135229593016,15.898891189460784,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000016,29.012050855882354,Bolivia,22,Admin2,Puerto Quijarro,1388534400000,1444.580589388502,4.2800605625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000001f,426.78363387267177,Bolivia,31,Admin2,La Guardia,1388534400000,982.2474670380016,21.90881018125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000020,309.025518085233,Bolivia,32,Admin2,Moro Moro,1388534400000,678.9268458215125,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000021,55.11819717530636,Bolivia,33,Admin2,El Torno,1388534400000,975.1640529084403,4.6855751219362745,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000022,83.48411222818628,Bolivia,34,Admin2,Samaipata,1388534400000,1930.1729163906678,1.283868,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000026,720.3030103919726,Bolivia,38,Admin2,San Juan de Yapacaní,1388534400000,1595.167533485883,2.5623968518995097,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000034,299.8698623242646,Bolivia,52,Admin2,Saipina,1388534400000,447.44026733615476,0.64192659375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000036,149.71474623216903,Bolivia,54,Admin2,Porongo,1388534400000,941.7521928055959,10.953395429411763,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000037,848.4268798131128,Bolivia,55,Admin2,Santa Cruz de la Sierra,1388534400000,1294.9781654337733,239.81074808897046,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000003a,2511.3805634700975,Bolivia,58,Admin2,San Pedro,1388534400000,3089.531071746478,6.84603396875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000044,644.4990421385415,Bolivia,68,Admin2,Concepción,1388534400000,29258.11019039503,6.4176076875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000045,1012.0850259719355,Bolivia,69,Admin2,Santa Rosa del Sara,1388534400000,4111.726131100418,3.2091609375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000057,34.95521635465687,Bolivia,87,Admin2,Buena Vista,1388534400000,2744.304759404756,2.781441203125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000058,172.6291251660539,Bolivia,88,Admin2,San Carlos,1388534400000,1213.3656051308028,8.559844680208332,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005a,199.9458571150122,Bolivia,90,Admin2,Portachuelo,1388534400000,1107.9514319703662,4.06512575,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000c5,53.88555921617647,Bolivia,197,Admin2,Lagunillas,1388534400000,1118.8056862639714,0.4280465625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000f5,224.54720532046574,Bolivia,245,Admin2,Pucará,1388534400000,683.8292682914094,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000f8,16.947384340563723,Bolivia,248,Admin2,Boyuibe,1388534400000,1622.451552331449,6.092360244546568,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000f9,14.77256213492647,Bolivia,249,Admin2,Cuevo,1388534400000,895.6657411232878,2.354502921875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000fa,17.495609100551466,Bolivia,250,Admin2,Camiri,1388534400000,997.8982065131214,7.705273796875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000fc,271.6175567643384,Bolivia,252,Admin2,Vallegrande,1388534400000,3230.13510334956,3.20980978125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_000000000000000000fd,141.23684065827206,Bolivia,253,Admin2,Gutiérrez,1388534400000,2859.361725985986,2.2551029708946078,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000100,20.176144538051467,Bolivia,256,Admin2,Postrer Valle,1388534400000,1117.6519285176369,0.64196165625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000101,45.118166463296575,Bolivia,257,Admin2,Trigal,1388534400000,396.4612891039085,0.64194515625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000102,10.198176677022062,Bolivia,258,Admin2,Quirusillas,1388534400000,289.73013195271744,0.855931625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000103,1847.9091303229766,Bolivia,259,Admin2,Cabezas,1388534400000,5037.1363631685,12.724636044730392,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000104,491.9208228411153,Bolivia,260,Admin2,Cotoca,1388534400000,619.4431470109035,6.766330135845589,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000105,482.82279856335765,Bolivia,261,Admin2,Yapacaní,1388534400000,9646.039123346809,12.409307875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000106,3661.911584544667,Bolivia,262,Admin2,Cuatro Cañadas,1388534400000,4484.905540005218,1.425513347487745,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000107,34.474393992156855,Bolivia,263,Admin2,San Ramón,1388534400000,498.5944722645755,1.925399765625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000108,292.39920633180145,Bolivia,264,Admin2,San Javier,1388534400000,2274.6443463421874,3.208861640625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000109,71.25772259044116,Bolivia,265,Admin2,San Miguel de Velasco,1388534400000,9656.946751184496,4.199880978247548,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000010e,149.41077818210783,Bolivia,270,Admin2,Montero,1388534400000,250.664805839965,27.172089015625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000010f,679.5377608805759,Bolivia,271,Admin2,Ascensión de Guarayos,1388534400000,9062.258341819266,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000113,966.7379766045344,Bolivia,275,Admin2,Okinawa Uno,1388534400000,1039.8461881556789,3.85112046875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000114,1035.3917428640932,Bolivia,276,Admin2,Warnes,1388534400000,1346.1318084278687,9.41425653125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000115,415.04736321004884,Bolivia,277,Admin2,Gral. Saavedra,1388534400000,540.5724925627173,7.254964203921569,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000116,6762.384297482232,Bolivia,278,Admin2,Pailón,1388534400000,13808.067159545259,5.7501187473039215,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000117,709.09744789712,Bolivia,279,Admin2,Fernández Alonso,1388534400000,777.5187262392186,8.129865421875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000118,306.4445920441788,Bolivia,280,Admin2,Mineros,1388534400000,424.391848398878,6.069384059803922,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000119,87.07374999865198,Bolivia,281,Admin2,Pampa Grande,1388534400000,1007.5044706120066,0.64192290625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000011a,52.282444605024516,Bolivia,282,Admin2,Mairana,1388534400000,741.8891035233489,2.353738859375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000011c,114.83974737647064,Bolivia,284,Admin2,Colpa Belgica,1388534400000,288.98575918690756,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000011d,124.2147459348039,Bolivia,285,Admin2,Puerto Suárez,1388534400000,13448.57767586015,7.062063140625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000011e,385.9620524498775,Bolivia,286,Admin2,Carmen Rivero Tórrez,1388534400000,10718.297157229805,5.917045599754902,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000011f,28.458953703125,Bolivia,287,Admin2,Roboré,1388534400000,7219.086707552678,17.994563622977942,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000120,530.1775943601103,Bolivia,288,Admin2,San Matías,1388534400000,27179.884683969314,15.478215118995099,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000121,1838.6058548006736,Bolivia,289,Admin2,Charagua,1388534400000,71156.30825814145,22.586965152083334,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000122,808.9498657042892,Bolivia,290,Admin2,San José de Chiquitos,1388534400000,19168.222934030182,21.67123946305147,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000123,188.82523170496324,Bolivia,291,Admin2,San Rafael,1388534400000,9748.004478199846,5.158838750674019,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000125,1757.0738151598655,Bolivia,293,Admin2,San Ignacio de Velasco,1388534400000,49558.80025253657,58.95098826072304,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000126,93.17887180863973,Bolivia,294,Admin2,Urubichá,1388534400000,16408.1151890146,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000129,1.3784673036764705,Bolivia,297,Admin2,San Antonio de Lomerío,1388534400000,2383.85705913606,2.567246390625,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013e,3363.572367520772,Bolivia,318,Admin2,San Julián,1388534400000,5078.409838322271,10.125652842769608,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000013f,1245.1194817135388,Bolivia,319,Admin2,El Puente,1388534400000,8009.512314444156,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000140,650.1909234531861,Bolivia,320,Admin2,Comarapa,1388534400000,3325.450405948524,1.497791609375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000030,221.2737154405638,Bolivia,48,Admin2,Villamontes,1388534400000,10897.210455496586,14.529435861397058,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000048,316.2891740229779,Bolivia,72,Admin2,Entre Ríos,1388534400000,5958.898406241414,4.067454234375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005c,645.1451158397674,Bolivia,92,Admin2,Uriondo,1388534400000,823.6578219843591,1.284543578125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005e,502.7408217112746,Bolivia,94,Admin2,Yacuiba,1388534400000,3936.832719902323,15.039832324264705,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_0000000000000000005f,573.0270390090684,Bolivia,95,Admin2,Yunchará,1388534400000,1853.2767108729013,0.642261234375,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01_00000000000000000060,36.941209260723035,Bolivia,96,Admin2,Caraparí,1388534400000,2922.4187157234073,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
