asdf_id,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
163,8.3,6.86875,6.39166666667,8.2,6.93125,6.50833333333,8.35,7.1125,6.7,8.725,7.2625,6.775,9.0,7.625,7.16666666667,8.625,7.26875,6.81666666667,ADM3,163,163,BOL,BOL-ADM3-33444609B26061868,Desaguadero,ADM3
164,7.50833333333,6.43545751458,6.39166666667,7.79166666667,6.5586601287,6.50833333333,7.975,6.74999999799,6.7,7.825,6.81617646893,6.775,8.31666666667,7.21176470407,7.16666666667,7.95833333333,6.8614379067,6.81666666667,ADM3,164,164,BOL,BOL-ADM3-33444609B81723104,Jesús de Machaka,ADM3
165,6.39166666667,6.39166666667,6.39166666667,6.50833333333,6.50833333333,6.50833333333,6.7,6.7,6.7,6.775,6.775,6.775,7.16666666667,7.16666666667,7.16666666667,6.81666666667,6.81666666667,6.81666666667,ADM3,165,165,BOL,BOL-ADM3-33444609B3928389,Puerto Mayor de Guaqui,ADM3
166,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,166,166,BOL,BOL-ADM3-33444609B83959891,Tito Yupanqui,ADM3
167,8.525,5.83645573243,4.44166666667,8.65,6.02676125792,4.66666666667,8.86666666667,6.2456747218,4.89166666667,8.83333333333,6.16082307512,4.76666666667,9.24166666667,6.57549819151,5.18333333333,8.94166666667,6.29554260181,4.925,ADM3,167,167,BOL,BOL-ADM3-33444609B86182822,Pucarani,ADM3
168,20.2833333333,20.2833333333,20.2833333333,20.2583333333,20.2583333333,20.2583333333,20.525,20.525,20.525,20.6416666667,20.6416666667,20.6416666667,20.9333333333,20.9333333333,20.9333333333,20.725,20.725,20.725,ADM3,168,168,BOL,BOL-ADM3-33444609B86015105,Combaya,ADM3
169,24.5833333333,20.2757607899,20.2,24.4083333333,20.3628184351,20.2916666667,24.7,20.580781389,20.5083333333,24.9416666667,20.5685797119,20.4916666667,25.0833333333,20.9395468181,20.8666666667,25.0583333333,20.7261928856,20.65,ADM3,169,169,BOL,BOL-ADM3-33444609B70122176,Coroico,ADM3
170,23.8,21.2636363304,20.2,23.725,21.3060605743,20.2916666667,23.9583333333,21.5276514833,20.5083333333,24.1083333333,21.5602272393,20.4916666667,24.425,21.9179923914,20.8666666667,24.2666666667,21.7185605727,20.65,ADM3,170,170,BOL,BOL-ADM3-33444609B52332460,Coripata,ADM3
171,20.2833333333,20.2833333333,20.2833333333,20.2583333333,20.2583333333,20.2583333333,20.525,20.525,20.525,20.6416666667,20.6416666667,20.6416666667,20.9333333333,20.9333333333,20.9333333333,20.725,20.725,20.725,ADM3,171,171,BOL,BOL-ADM3-33444609B75079070,Quiabaya,ADM3
172,20.2833333333,16.5638158336,16.1,20.2583333333,16.3980372828,15.9166666667,20.525,16.7536167184,16.2833333333,20.6416666667,16.996243141,16.5416666667,20.9333333333,17.1693594491,16.7,20.725,17.0277106925,16.5666666667,ADM3,172,172,BOL,BOL-ADM3-33444609B51912538,Aucapata,ADM3
173,14.725,5.27897767792,3.76666666667,14.9333333333,5.41824360541,3.90833333333,15.0916666667,5.56114892907,4.025,15.025,5.59049578453,4.03333333333,15.5416666667,6.11818077495,4.61666666667,15.175,5.63073967892,4.04166666667,ADM3,173,173,BOL,BOL-ADM3-33444609B77019342,Ayo Ayo,ADM3
174,21.5333333333,20.0411048368,15.7916666667,21.0666666667,19.5400271852,15.2416666667,21.6,20.0479507145,15.6,21.9,20.3812989691,15.9916666667,21.0333333333,19.5306694922,15.25,21.7833333333,20.1420779362,15.525,ADM3,174,174,BOL,BOL-ADM3-33444609B52543177,Azurduy,ADM3
175,24.5833333333,21.3694444905,20.1333333333,24.4083333333,21.2726852301,20.0666666667,24.7,21.5523148599,20.3416666667,24.9416666667,21.7518518976,20.525,25.0833333333,21.9476852301,20.7416666667,25.0583333333,21.8745370827,20.65,ADM3,175,175,BOL,BOL-ADM3-33444609B93497004,Tipuani,ADM3
176,24.5833333333,14.0056686667,4.44166666667,24.4083333333,14.0938121167,4.66666666667,24.7,14.3313617042,4.89166666667,24.9416666667,14.3310866345,4.76666666667,25.0833333333,14.6691252949,5.18333333333,25.0583333333,14.476037941,4.925,ADM3,176,176,BOL,BOL-ADM3-33444609B95766629,Nuestra Señora de La Paz,ADM3
177,26.9833333333,20.3106827881,16.1,26.7166666667,20.2580122357,15.9166666667,27.05,20.5313695624,16.2833333333,27.4416666667,20.6886191691,16.5416666667,27.4583333333,20.9356741355,16.7,27.4916666667,20.7911784071,16.5666666667,ADM3,177,177,BOL,BOL-ADM3-33444609B93873258,Sorata,ADM3
178,25.9916666667,24.4429881798,20.2,25.8416666667,24.2952206973,20.2916666667,26.0916666667,24.5552890351,20.5083333333,26.2833333333,24.7527635262,20.4916666667,26.575,24.9917589818,20.8666666667,26.4,24.895916073,20.65,ADM3,178,178,BOL,BOL-ADM3-33444609B25803532,La Asunta,ADM3
179,20.2833333333,19.2639009569,16.1,20.2583333333,19.200316863,15.9166666667,20.525,19.4913524311,16.2833333333,20.6416666667,19.6425417081,16.5416666667,20.9333333333,19.9017165062,16.7,20.725,19.711659849,16.5666666667,ADM3,179,179,BOL,BOL-ADM3-33444609B88180595,Chuma,ADM3
180,27.225,21.0891379717,4.44166666667,26.875,20.9760765431,4.66666666667,27.2083333333,21.2608800561,4.89166666667,27.6583333333,21.4720234029,4.76666666667,27.6,21.6436533566,5.18333333333,27.7166666667,21.5848534501,4.925,ADM3,180,180,BOL,BOL-ADM3-33444609B33390960,Guanay,ADM3
181,27.225,26.3545565737,23.1333333333,26.875,26.0532788878,22.7416666667,27.2083333333,26.3752045471,23.0916666667,27.6583333333,26.7664983586,23.5666666667,27.6,26.7644943751,23.4833333333,27.7166666667,26.8417078227,23.6333333333,ADM3,181,181,BOL,BOL-ADM3-33444609B45650655,Teoponte,ADM3
182,26.9833333333,25.5785035483,20.1333333333,26.7166666667,25.3528538097,20.0666666667,27.05,25.6742238723,20.3416666667,27.4416666667,26.0231645723,20.525,27.4583333333,26.080848167,20.7416666667,27.4916666667,26.0885459203,20.65,ADM3,182,182,BOL,BOL-ADM3-33444609B90372031,Mapiri,ADM3
183,26.9833333333,16.9995062693,7.825,26.7166666667,16.7976202378,7.73333333333,27.05,17.1456624415,8.0,27.4416666667,17.4299214144,8.1,27.4583333333,17.5726387445,8.46666666667,27.4916666667,17.4409137408,8.10833333333,ADM3,183,183,BOL,BOL-ADM3-33444609B50407902,Charazani,ADM3
184,15.6583333333,12.6884608767,9.275,14.7083333333,11.5128530556,7.81666666667,14.6583333333,11.2959138178,7.36666666667,15.675,12.5943813549,9.04166666667,14.9166666667,11.6602827143,7.90833333333,14.1166666667,10.619699227,6.54166666667,ADM3,184,184,BOL,BOL-ADM3-33444609B73754741,"Caiza ""D""",ADM3
185,11.3333333333,10.8474591616,8.525,11.325,10.8701793609,8.65,11.575,11.0705694483,8.86666666667,11.5833333333,11.1762290993,8.83333333333,12.025,11.5618479257,9.24166666667,11.5833333333,11.1523708964,8.94166666667,ADM3,185,185,BOL,BOL-ADM3-33444609B22177467,Copacabana,ADM3
186,21.5333333333,21.0450275649,15.7916666667,21.0666666667,20.4391529859,15.2416666667,21.6,20.8956741921,15.6,21.9,21.3308436068,15.9916666667,21.0333333333,20.5206799746,15.25,21.7833333333,20.7223346081,15.525,ADM3,186,186,BOL,BOL-ADM3-33444609B65808761,Tarvita,ADM3
187,15.475,11.5307163597,9.275,14.4833333333,10.2493109567,7.81666666667,14.5166666667,9.97999658563,7.36666666667,15.4833333333,11.3866474594,9.04166666667,14.6166666667,10.3608860895,7.90833333333,13.8083333333,9.18561400182,6.54166666667,ADM3,187,187,BOL,BOL-ADM3-33444609B42666607,Chaquí,ADM3
188,15.6583333333,13.4972709188,9.275,14.7083333333,12.4650335862,7.81666666667,14.6583333333,12.4273345268,7.36666666667,15.675,13.4742950869,9.04166666667,14.9166666667,12.5856185722,7.90833333333,14.1166666667,11.7792261317,6.54166666667,ADM3,188,188,BOL,BOL-ADM3-33444609B15997979,Puna,ADM3
189,21.4333333333,17.9598432746,12.075,20.7916666667,17.1397477458,11.6166666667,21.1833333333,17.3444981276,11.9083333333,21.6583333333,18.0706708887,12.3166666667,20.9,17.262429446,11.8083333333,20.9,16.8401670787,11.5333333333,ADM3,189,189,BOL,BOL-ADM3-33444609B30593293,Ckochas,ADM3
190,20.9583333333,20.9583333333,20.9583333333,20.425,20.425,20.425,21.0583333333,21.0583333333,21.0583333333,21.4083333333,21.4083333333,21.4083333333,20.4583333333,20.4583333333,20.4583333333,21.125,21.125,21.125,ADM3,190,190,BOL,BOL-ADM3-33444609B60642341,El Villar,ADM3
191,24.6833333333,22.0727645777,21.35,24.2333333333,21.8653061293,21.1416666667,24.925,22.1390247797,21.4,25.2166666667,22.3543295229,21.6083333333,24.175,21.6992134703,20.9666666667,25.1416666667,22.5047055304,21.775,ADM3,191,191,BOL,BOL-ADM3-33444609B90845226,Huacaya,ADM3
192,26.9833333333,21.5417909315,16.1,26.7166666667,21.3661962848,15.9166666667,27.05,21.6935677702,16.2833333333,27.4416666667,21.9685005717,16.5416666667,27.4583333333,22.1047362187,16.7,27.4916666667,22.0186463805,16.5666666667,ADM3,192,192,BOL,BOL-ADM3-33444609B27309972,Tacacoma,ADM3
193,24.6833333333,22.9964480081,20.7916666667,24.2333333333,22.676703733,20.6166666667,24.925,23.0973940363,20.9583333333,25.2166666667,23.3152927165,20.925,24.175,22.556693596,20.3083333333,25.1416666667,23.3555816278,21.1333333333,ADM3,193,193,BOL,BOL-ADM3-33444609B13482689,Huacareta,ADM3
194,24.6833333333,22.0003284091,20.9583333333,24.2333333333,21.5105401525,20.425,24.925,22.1802972199,21.0583333333,25.2166666667,22.4910672184,21.4083333333,24.175,21.4980266859,20.4583333333,25.1416666667,22.2989729346,21.125,ADM3,194,194,BOL,BOL-ADM3-33444609B9106763,Monteagudo,ADM3
195,13.2333333333,11.133515224,9.275,12.1833333333,9.86690240847,7.81666666667,12.1166666667,9.59688493542,7.36666666667,13.175,10.9823478268,9.04166666667,12.375,10.0055210387,7.90833333333,11.1833333333,8.72102030824,6.54166666667,ADM3,195,195,BOL,BOL-ADM3-33444609B51923126,Potosí,ADM3
196,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,196,196,BOL,BOL-ADM3-33444609B67965715,San Pedro de Tiquina,ADM3
197,24.6833333333,22.3711091542,21.75,24.2333333333,21.8604293607,21.225,24.925,22.7854776491,22.225,25.2166666667,23.0858778787,22.5333333333,24.175,21.8710170263,21.2333333333,25.1416666667,22.7987819909,22.1916666667,ADM3,197,197,BOL,BOL-ADM3-33444609B6445025,Lagunillas,ADM3
198,20.9583333333,20.3828894386,20.1916666667,20.425,19.8683205801,19.6833333333,21.0583333333,20.4766346136,20.2833333333,21.4083333333,20.789105664,20.5833333333,20.4583333333,19.951692513,19.7833333333,21.125,20.4494789062,20.225,ADM3,198,198,BOL,BOL-ADM3-33444609B92818499,Alcalá,ADM3
199,21.4333333333,16.8244404697,12.075,20.7916666667,16.3121318344,11.6166666667,21.1833333333,16.8472732498,12.1333333333,21.6583333333,17.1327209251,12.3166666667,20.9,16.441260203,11.8083333333,21.125,16.6338330601,11.7583333333,ADM3,199,199,BOL,BOL-ADM3-33444609B9397800,Sopachui,ADM3
200,21.4333333333,15.7678952851,12.075,20.7916666667,15.2372167191,11.6166666667,21.1833333333,15.7045570908,12.1333333333,21.6583333333,16.0029851124,12.3166666667,20.9,15.3959991891,11.8083333333,20.9,15.3657297071,11.7583333333,ADM3,200,200,BOL,BOL-ADM3-33444609B74292684,Villa Ricardo Mugia - Icla,ADM3
201,15.8916666667,15.8916666667,15.8916666667,15.425,15.425,15.425,15.875,15.875,15.875,16.0916666667,16.0916666667,16.0916666667,15.6333333333,15.6333333333,15.6333333333,14.9416666667,14.9416666667,14.9416666667,ADM3,201,201,BOL,BOL-ADM3-33444609B38543160,Yotala,ADM3
202,15.8916666667,14.9130341563,12.075,15.425,14.4485042418,11.6166666667,15.875,14.9155982594,12.1333333333,16.0916666667,15.1237179173,12.3166666667,15.6333333333,14.6525640707,11.8083333333,14.9416666667,14.1254273239,11.7583333333,ADM3,202,202,BOL,BOL-ADM3-33444609B32418048,Yamparáez,ADM3
203,20.1916666667,16.9217668174,12.075,19.6833333333,16.4507060604,11.6166666667,20.2833333333,17.0092038085,12.1333333333,20.5833333333,17.2449861422,12.3166666667,19.7833333333,16.6137066924,11.8083333333,20.225,16.8207483282,11.7583333333,ADM3,203,203,BOL,BOL-ADM3-33444609B38412786,Tomina,ADM3
204,13.2333333333,11.7729886656,11.325,12.1833333333,11.2331527416,10.9416666667,12.1166666667,11.4662074697,11.2666666667,13.175,11.9059668608,11.5166666667,12.375,11.6735243954,11.4583333333,11.1833333333,10.8262184801,10.7166666667,ADM3,204,204,BOL,BOL-ADM3-33444609B72440734,Ocurí,ADM3
205,18.2833333333,13.7896580629,12.075,17.9583333333,13.3776224394,11.6166666667,18.5166666667,13.9054972485,12.1333333333,18.575,14.0354452459,12.3166666667,18.275,13.6117553946,11.8083333333,18.2,13.4365496765,11.7583333333,ADM3,205,205,BOL,BOL-ADM3-33444609B73936756,Tarabuco,ADM3
206,18.2833333333,13.0842938899,12.075,17.9583333333,12.6476366669,11.6166666667,18.5166666667,13.1710771181,12.1333333333,18.575,13.3340890979,12.3166666667,18.275,12.8596246871,11.8083333333,18.2,12.8055604164,11.7583333333,ADM3,206,206,BOL,BOL-ADM3-33444609B5472183,Zudañez,ADM3
207,20.9416666667,15.5820731999,7.825,20.65,15.3791994796,7.73333333333,21.0333333333,15.7202707857,8.0,21.4583333333,16.002903249,8.1,21.4583333333,16.1574371268,8.46666666667,21.425,15.9953967103,8.10833333333,ADM3,207,207,BOL,BOL-ADM3-33444609B88989469,Curva,ADM3
208,20.9416666667,9.82157112694,4.04166666667,20.65,9.6066643792,3.84166666667,21.0333333333,9.96121403166,4.2,21.4583333333,10.2285050078,4.41666666667,21.4583333333,10.400646512,4.64166666667,21.425,10.1951568031,4.375,ADM3,208,208,BOL,BOL-ADM3-33444609B30997278,Pelechuco,ADM3
209,27.225,24.2846086153,23.1333333333,26.875,23.9234691432,22.7416666667,27.2083333333,24.262338247,23.0916666667,27.6583333333,24.6736359022,23.45,27.6,24.6397182184,23.475,27.7166666667,24.7575144201,23.5583333333,ADM3,209,209,BOL,BOL-ADM3-33444609B83015549,Palos Blancos,ADM3
210,27.225,23.4569794428,4.04166666667,26.875,23.0834004458,3.84166666667,27.2083333333,23.4794015178,4.2,27.6583333333,24.0024425399,4.41666666667,27.6,23.8923653749,4.64166666667,27.7166666667,23.981328595,4.375,ADM3,210,210,BOL,BOL-ADM3-33444609B25123274,Apolo,ADM3
211,26.8083333333,26.2259543448,23.1333333333,26.4916666667,25.8134835382,22.7416666667,26.7,26.1394533058,23.0916666667,27.375,26.7178166728,23.5666666667,26.7416666667,26.4369896661,23.4833333333,27.075,26.6322356904,23.6333333333,ADM3,211,211,BOL,BOL-ADM3-33444609B4331330,Puerto Menor de Rurrenabaque,ADM3
212,27.3416666667,25.8287649247,24.075,26.9416666667,25.4062978198,23.65,27.2666666667,25.7984596809,24.0833333333,27.8916666667,26.4517507644,24.7,27.5333333333,26.1747521034,24.4916666667,27.725,26.3948978413,24.6416666667,ADM3,212,212,BOL,BOL-ADM3-33444609B85439426,San Buenaventura,ADM3
213,27.775,26.754304162,23.1583333333,27.125,26.1609109954,22.775,27.2083333333,26.4487969814,23.125,28.0,26.949110592,23.45,27.525,26.6541945013,23.475,27.65,26.8286679711,23.5583333333,ADM3,213,213,BOL,BOL-ADM3-33444609B23560373,Santa Ana,ADM3
214,27.25,25.5054401868,23.1333333333,26.6916666667,25.0015399836,22.7416666667,27.0416666667,25.4066524913,23.0916666667,27.3916666667,25.8344199306,23.45,27.2,25.7297363063,23.475,27.2416666667,25.8854374316,23.5583333333,ADM3,214,214,BOL,BOL-ADM3-33444609B36751060,San Borja,ADM3
215,27.4416666667,26.5578636994,24.8333333333,27.025,26.1775529159,24.575,27.3083333333,26.4259038442,24.75,27.8916666667,27.0135103067,25.3666666667,27.5333333333,26.60508407,25.05,27.725,26.7876623716,25.1166666667,ADM3,215,215,BOL,BOL-ADM3-33444609B13357475,Reyes,ADM3
216,26.4666666667,26.1653302724,25.4666666667,26.3416666667,26.0601612113,25.35,26.5416666667,26.2742423515,25.5,27.175,26.885515232,26.1666666667,26.9916666667,26.6520765087,25.925,26.9666666667,26.6491369616,25.8666666667,ADM3,216,216,BOL,BOL-ADM3-33444609B85003487,Puerto Gonzalo Moreno,ADM3
217,27.3333333333,27.0943190465,26.8833333333,27.0916666667,26.8671744145,26.6166666667,27.175,26.9421207692,26.7166666667,27.75,27.481859621,27.2916666667,27.5583333333,27.1730044765,26.9833333333,27.825,27.5415368857,27.3416666667,ADM3,217,217,BOL,BOL-ADM3-33444609B80291858,Puerto Siles,ADM3
218,27.775,26.7228454151,25.6583333333,27.125,26.3807633288,25.375,27.2083333333,26.5136539771,25.55,28.0,27.0752654627,26.1333333333,27.525,26.7456112094,25.8416666667,27.65,27.0174671208,25.9833333333,ADM3,218,218,BOL,BOL-ADM3-33444609B10458910,Exaltación,ADM3
219,27.4083333333,26.0724655441,24.8333333333,26.9416666667,25.8061155181,24.575,27.1166666667,25.9940419859,24.75,27.9166666667,26.6583863039,25.3666666667,27.9166666667,26.4794576388,25.05,28.0833333333,26.5735182458,25.1166666667,ADM3,219,219,BOL,BOL-ADM3-33444609B93314585,Riberalta,ADM3
220,27.3,26.9631355943,26.925,27.1333333333,26.788983052,26.75,27.275,26.9531073457,26.9166666667,27.9083333333,27.6313559331,27.6,27.425,26.9758474591,26.925,27.1833333333,26.719209041,26.6666666667,ADM3,220,220,BOL,BOL-ADM3-33444609B95419155,Porvenir,ADM3
221,26.925,26.1103442335,25.2416666667,26.75,26.0364032252,25.3333333333,26.9166666667,26.0576788874,25.2166666667,27.6,26.7570448508,25.9166666667,26.925,26.2808027516,25.7916666667,26.6666666667,25.9830073599,25.4916666667,ADM3,221,221,BOL,BOL-ADM3-33444609B83803279,Bella Flor,ADM3
222,26.4666666667,25.9244179806,25.4666666667,26.3416666667,25.8133704527,25.35,26.5416666667,25.9688022684,25.5,27.175,26.6259336967,26.1666666667,26.9916666667,26.4008319477,25.925,26.9666666667,26.3480588461,25.7833333333,ADM3,222,222,BOL,BOL-ADM3-33444609B11509981,San Pedro,ADM3
223,26.4,25.9051695997,25.3,26.2666666667,25.802355575,25.175,26.3833333333,25.8535323469,25.2916666667,27.0416666667,26.5530327043,25.9333333333,26.4166666667,26.1456192994,25.6166666667,26.225,25.920785873,25.475,ADM3,223,223,BOL,BOL-ADM3-33444609B55981723,Puerto Rico,ADM3
224,26.1666666667,25.9202590535,25.625,26.075,25.8701808334,25.5333333333,26.1,25.843959491,25.5833333333,26.8166666667,26.5755830242,26.2916666667,26.4166666667,26.2971612793,25.95,26.225,26.0848673785,25.7833333333,ADM3,224,224,BOL,BOL-ADM3-33444609B45825141,Santa Rosa,ADM3
225,26.8166666667,26.1834756829,25.4666666667,26.5583333333,26.0731540229,25.35,26.625,26.1146272807,25.5,27.375,26.8315422384,26.1666666667,27.2916666667,26.6540203675,25.925,27.2833333333,26.5326904488,25.8666666667,ADM3,225,225,BOL,BOL-ADM3-33444609B53699713,Ingavi,ADM3
226,27.9666666667,27.3069028093,26.6416666667,27.1833333333,26.7980945405,26.325,27.275,26.9416783484,26.5,28.2083333333,27.7362077544,27.1583333333,28.4916666667,27.7157767726,26.975,28.7916666667,27.9424798798,27.1666666667,ADM3,226,226,BOL,BOL-ADM3-33444609B93580112,Guayaramerín,ADM3
227,27.4083333333,26.8238505647,26.4666666667,26.9416666667,26.5692528672,26.3416666667,27.1166666667,26.7597701088,26.5416666667,27.9166666667,27.4563218312,27.175,27.9166666667,27.3425287258,26.9916666667,28.0833333333,27.3902298732,26.9666666667,ADM3,227,227,BOL,BOL-ADM3-33444609B33507653,Villa Nueva,ADM3
228,27.4833333333,26.8416030952,26.0333333333,26.95,26.5088445689,25.8666666667,27.1166666667,26.5649579161,25.7916666667,27.9166666667,27.3347335027,26.5666666667,27.9666666667,27.3010937175,26.4416666667,28.1,27.3000744151,26.25,ADM3,228,228,BOL,BOL-ADM3-33444609B15181859,Santos Mercado,ADM3
229,27.95,27.4042126686,26.8666666667,27.1833333333,26.7925077637,26.15,27.275,26.8679843514,26.1666666667,28.1833333333,27.6933723247,26.925,28.3916666667,27.8167281768,27.1,28.6416666667,27.956337621,27.2333333333,ADM3,229,229,BOL,BOL-ADM3-33444609B91423379,Nueva Esperanza,ADM3
230,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,230,230,BOL,BOL-ADM3-33444609B41664570,Santiago de Huata,ADM3
231,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,231,231,BOL,BOL-ADM3-33444609B7909722,Puerto Pérez,ADM3
232,14.6833333333,14.6833333333,14.6833333333,14.3083333333,14.3083333333,14.3083333333,14.4916666667,14.4916666667,14.4916666667,14.9083333333,14.9083333333,14.9083333333,14.975,14.975,14.975,14.2416666667,14.2416666667,14.2416666667,ADM3,232,232,BOL,BOL-ADM3-33444609B27408509,Chuquihuta Ayllu Jucumani,ADM3
233,27.3,27.1058675261,26.375,27.1333333333,26.9429366216,26.2083333333,27.275,27.075306044,26.3,27.9083333333,27.714839875,26.9083333333,27.425,27.218233231,26.375,27.1833333333,26.9873743314,26.125,ADM3,233,233,BOL,BOL-ADM3-33444609B21368266,Bolpebra,ADM3
234,27.3,26.7769580378,26.0416666667,27.1333333333,26.6056774102,25.8833333333,27.275,26.7042563593,25.9916666667,27.9083333333,27.3092742861,26.6333333333,27.425,26.8191042438,26.2166666667,27.1833333333,26.5087808992,25.9583333333,ADM3,234,234,BOL,BOL-ADM3-33444609B21491486,Filadelfia,ADM3
235,27.225,25.6077915686,23.1333333333,26.875,25.3279432998,22.7416666667,27.2083333333,25.6406695884,23.0916666667,27.6583333333,25.9670119277,23.5666666667,27.6,26.0153961467,23.4833333333,27.7166666667,26.0819551668,23.6333333333,ADM3,235,235,BOL,BOL-ADM3-33444609B19655093,Alto Beni,ADM3
236,25.8416666667,24.7455904571,20.2,25.5666666667,24.5531846756,20.2916666667,25.875,24.8430957506,20.5083333333,26.175,25.0849374572,20.4916666667,26.2416666667,25.2215324539,20.8666666667,26.3083333333,25.21448342,20.65,ADM3,236,236,BOL,BOL-ADM3-33444609B96037932,Caranavi,ADM3
237,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,237,237,BOL,BOL-ADM3-33444609B8469227,Huarina,ADM3
238,18.35,10.3453506371,7.80833333333,18.625,10.4044168868,7.83333333333,18.6583333333,10.5799735245,8.09166666667,18.825,10.7164827276,8.20833333333,19.475,11.3205302223,8.825,18.9833333333,10.7701986295,8.35,ADM3,238,238,BOL,BOL-ADM3-33444609B76614989,Bolivar,ADM3
239,8.525,8.525,8.525,8.65,8.65,8.65,8.86666666667,8.86666666667,8.86666666667,8.83333333333,8.83333333333,8.83333333333,9.24166666667,9.24166666667,9.24166666667,8.94166666667,8.94166666667,8.94166666667,ADM3,239,239,BOL,BOL-ADM3-33444609B43692068,Chua Cocani,ADM3
240,11.3333333333,8.52530915344,7.825,11.325,8.45027690847,7.73333333333,11.575,8.7136166908,8.0,11.5833333333,8.79531882693,8.1,12.025,9.17695647313,8.46666666667,11.5833333333,8.8019887181,8.10833333333,ADM3,240,240,BOL,BOL-ADM3-33444609B78666461,Humanata,ADM3
241,24.6833333333,22.7185955222,20.1916666667,24.2333333333,22.2923894143,19.6833333333,24.925,22.9795788573,20.2833333333,25.2166666667,23.2479562243,20.5833333333,24.175,22.2754002595,19.7833333333,25.1416666667,23.1121060645,20.225,ADM3,241,241,BOL,BOL-ADM3-33444609B92881157,Villa Vaca Guzmán,ADM3
242,20.1333333333,6.24031099677,4.44166666667,20.0666666667,6.42521325375,4.66666666667,20.3416666667,6.65004129795,4.89166666667,20.525,6.56354524318,4.76666666667,20.7416666667,6.96937613906,5.18333333333,20.65,6.70662842174,4.925,ADM3,242,242,BOL,BOL-ADM3-33444609B42689736,Batallas,ADM3
243,23.1916666667,20.6139365316,20.1916666667,22.6916666667,20.1007644007,19.6833333333,23.4666666667,20.7309022877,20.2833333333,23.7333333333,21.0386817671,20.5833333333,22.7916666667,20.1849793405,19.7833333333,23.5083333333,20.7060567328,20.225,ADM3,243,243,BOL,BOL-ADM3-33444609B75760336,Padilla,ADM3
244,20.1916666667,17.8273723402,12.075,19.6833333333,17.4784305862,11.6166666667,20.2833333333,18.0303595827,12.1333333333,20.5833333333,18.1193024138,12.3166666667,19.7833333333,17.7757717772,11.8083333333,20.225,17.7388296208,11.7583333333,ADM3,244,244,BOL,BOL-ADM3-33444609B69980236,Mojocoya,ADM3
245,18.1666666667,18.1666666667,18.1666666667,17.7,17.7,17.7,18.2083333333,18.2083333333,18.2083333333,18.4916666667,18.4916666667,18.4916666667,17.9333333333,17.9333333333,17.9333333333,18.225,18.225,18.225,ADM3,245,245,BOL,BOL-ADM3-33444609B51772236,Pucará,ADM3
246,20.1916666667,19.0626944841,18.1666666667,19.6833333333,18.5844604528,17.7,20.2833333333,19.1354870004,18.2083333333,20.5833333333,19.4154207992,18.4916666667,19.7833333333,18.7631358569,17.9333333333,20.225,19.1032794647,18.2,ADM3,246,246,BOL,BOL-ADM3-33444609B69127220,Villa Serrano,ADM3
247,25.3833333333,24.3861399797,21.35,25.0333333333,24.1996499874,21.1416666667,25.6583333333,24.4730057612,21.4,25.95,24.7228625012,21.6083333333,24.9583333333,24.0401185844,20.9666666667,25.85,24.8327831528,21.775,ADM3,247,247,BOL,BOL-ADM3-33444609B12353677,Macharetí,ADM3
248,25.3833333333,24.0941666851,23.4,25.0333333333,23.6845833527,22.9583333333,25.6583333333,24.4287500176,23.7666666667,25.95,24.7366666841,24.0833333333,24.9583333333,23.631250019,22.9166666667,25.85,24.571666685,23.8833333333,ADM3,248,248,BOL,BOL-ADM3-33444609B47604355,Boyuibe,ADM3
