asdf_id,map_pf_incidence_rate.2012.mean,map_pf_incidence_rate.2012.min,map_pf_incidence_rate.2012.max,map_pf_incidence_rate.2012.count,map_pf_incidence_rate.2013.mean,map_pf_incidence_rate.2013.min,map_pf_incidence_rate.2013.max,map_pf_incidence_rate.2013.count,map_pf_incidence_rate.2014.mean,map_pf_incidence_rate.2014.min,map_pf_incidence_rate.2014.max,map_pf_incidence_rate.2014.count,map_pf_incidence_rate.2015.mean,map_pf_incidence_rate.2015.min,map_pf_incidence_rate.2015.max,map_pf_incidence_rate.2015.count,map_pf_incidence_rate.2016.mean,map_pf_incidence_rate.2016.min,map_pf_incidence_rate.2016.max,map_pf_incidence_rate.2016.count,map_pf_incidence_rate.2017.mean,map_pf_incidence_rate.2017.min,map_pf_incidence_rate.2017.max,map_pf_incidence_rate.2017.count,map_pf_incidence_rate.2018.mean,map_pf_incidence_rate.2018.min,map_pf_incidence_rate.2018.max,map_pf_incidence_rate.2018.count,map_pf_incidence_rate.2019.mean,map_pf_incidence_rate.2019.min,map_pf_incidence_rate.2019.max,map_pf_incidence_rate.2019.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
98,2.34098873395e-06,0.0,0.000100695426227,107.419998169,0.0,0.0,0.0,107.419998169,1.06065226481e-06,0.0,2.89231174975e-05,107.419998169,2.25138972568e-08,0.0,1.12648319828e-06,107.419998169,9.14336259601e-10,0.0,6.32968948366e-08,107.419998169,7.21788514742e-10,0.0,5.16654132809e-08,107.419998169,0.0,0.0,0.0,107.419998169,3.5724148201e-09,0.0,2.41146523194e-07,107.419998169,ADM3,98,98,BOL,BOL-ADM3-33444609B59853279,El Puente,ADM3
99,5.32644861673e-08,0.0,3.53241284756e-06,60.9599990845,8.31075080047e-07,0.0,5.66100861761e-05,60.9599990845,1.89003863378e-08,0.0,2.02589785658e-06,60.9599990845,2.15754672791e-10,0.0,4.19062757828e-08,60.9599990845,8.93106009808e-12,0.0,2.07674877295e-09,60.9599990845,6.49548149349e-12,0.0,1.62410562776e-09,60.9599990845,0.0,0.0,0.0,60.9599990845,2.71410556182e-11,0.0,5.96213034498e-09,60.9599990845,ADM3,99,99,BOL,BOL-ADM3-33444609B34120572,Toro Toro,ADM3
100,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,0.0,0.0,0.0,121.36000061,ADM3,100,100,BOL,BOL-ADM3-33444609B63002823,San Agustín,ADM3
101,5.50819514264e-06,0.0,6.31745060673e-05,108.289993286,0.0,0.0,0.0,108.289993286,3.3212386878e-06,0.0,5.77345490456e-05,108.289993286,1.10089759714e-07,0.0,3.41937447956e-06,108.289993286,5.46733137369e-09,0.0,1.92430604784e-07,108.289993286,4.19573756051e-09,0.0,1.47366250758e-07,108.289993286,0.0,0.0,0.0,108.289993286,1.50294003438e-08,0.0,5.18096612723e-07,108.289993286,ADM3,101,101,BOL,BOL-ADM3-33444609B48940768,Tarija,ADM3
102,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,0.0,0.0,0.0,72.5699996948,ADM3,102,102,BOL,BOL-ADM3-33444609B83584775,Tahua,ADM3
103,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,0.0,0.0,0.0,666.109985352,ADM3,103,103,BOL,BOL-ADM3-33444609B12022744,San Pablo,ADM3
104,1.65405670914e-07,0.0,4.61828312837e-06,47.5800018311,0.0,0.0,0.0,47.5800018311,8.07036918947e-08,0.0,2.64722302745e-06,47.5800018311,1.32742766941e-09,0.0,4.95516623289e-08,47.5800018311,4.4423516771e-11,0.0,1.69158209662e-09,47.5800018311,3.64834195583e-11,0.0,1.38831768304e-09,47.5800018311,0.0,0.0,0.0,47.5800018311,1.8207346181e-10,0.0,6.81050860152e-09,47.5800018311,ADM3,104,104,BOL,BOL-ADM3-33444609B6650687,Las Carreras,ADM3
105,1.20166609205e-07,0.0,5.9822800722e-06,35.0400009155,0.0,0.0,0.0,35.0400009155,4.84197087258e-08,0.0,2.74375065601e-06,35.0400009155,7.44436862459e-10,0.0,6.11113648574e-08,35.0400009155,2.70749921676e-11,0.0,1.6748916698e-09,35.0400009155,2.10790374743e-11,0.0,9.94412996391e-10,35.0400009155,0.0,0.0,0.0,35.0400009155,1.03949157066e-10,0.0,7.1118271272e-09,35.0400009155,ADM3,105,105,BOL,BOL-ADM3-33444609B72563416,Villa Abecia,ADM3
106,2.68621173166e-07,0.0,4.68412872578e-06,38.1399993896,4.39343852954e-06,0.0,6.2282437284e-05,38.1399993896,1.6893244029e-07,0.0,2.80867516267e-06,38.1399993896,2.93823464432e-09,0.0,5.64816176052e-08,38.1399993896,1.66948304077e-10,0.0,3.86467746694e-09,38.1399993896,1.44768636672e-10,0.0,3.37845906806e-09,38.1399993896,0.0,0.0,0.0,38.1399993896,5.1943939421e-10,0.0,1.12874820601e-08,38.1399993896,ADM3,106,106,BOL,BOL-ADM3-33444609B32136747,Morochata,ADM3
107,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,0.0,0.0,0.0,12.4200000763,ADM3,107,107,BOL,BOL-ADM3-33444609B11014199,Carangas,ADM3
108,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,0.0,0.0,0.0,9.89000034332,ADM3,108,108,BOL,BOL-ADM3-33444609B29831186,Yunguyo del Litoral,ADM3
109,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,0.0,0.0,0.0,27.5400009155,ADM3,109,109,BOL,BOL-ADM3-33444609B64125054,Cruz de Machacamarca,ADM3
110,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,0.0,0.0,0.0,15.0499992371,ADM3,110,110,BOL,BOL-ADM3-33444609B44425060,Antequera,ADM3
111,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,0.0,0.0,0.0,1.20999991894,ADM3,111,111,BOL,BOL-ADM3-33444609B30420791,Nazacara de Pacajes,ADM3
112,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,0.0,0.0,0.0,79.9600067139,ADM3,112,112,BOL,BOL-ADM3-33444609B25496031,Caquiaviri,ADM3
113,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,0.0,0.0,0.0,55.2700004578,ADM3,113,113,BOL,BOL-ADM3-33444609B78062899,Belén de Andamarca,ADM3
114,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,0.0,0.0,0.0,164.660003662,ADM3,114,114,BOL,BOL-ADM3-33444609B19215102,Corque,ADM3
115,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,0.0,0.0,0.0,83.7799987793,ADM3,115,115,BOL,BOL-ADM3-33444609B29766009,Vitiche,ADM3
116,2.54828863223e-07,0.0,7.09507276042e-06,23.8899993896,3.76283273711e-06,0.0,8.99311926332e-05,23.8899993896,0.0,0.0,0.0,23.8899993896,0.0,0.0,0.0,23.8899993896,0.0,0.0,0.0,23.8899993896,0.0,0.0,0.0,23.8899993896,0.0,0.0,0.0,23.8899993896,0.0,0.0,0.0,23.8899993896,ADM3,116,116,BOL,BOL-ADM3-33444609B50583695,Luribay,ADM3
117,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,0.0,0.0,0.0,17.4300003052,ADM3,117,117,BOL,BOL-ADM3-33444609B61739549,Machacamarca,ADM3
118,5.41646656805e-08,0.0,1.59030150826e-06,20.5,8.81015069619e-07,0.0,2.62100238615e-05,20.5,1.69751940107e-08,0.0,5.49535059235e-07,20.5,1.29894996166e-10,0.0,5.06333508454e-09,20.5,5.27571027513e-12,0.0,2.08212017072e-10,20.5,3.75099532111e-12,0.0,1.50809295607e-10,20.5,0.0,0.0,0.0,20.5,1.56639961112e-11,0.0,6.30199059604e-10,20.5,ADM3,118,118,BOL,BOL-ADM3-33444609B79352083,Arampampa,ADM3
119,6.08891301414e-09,0.0,3.46960405295e-07,10.6400003433,1.87011088386e-07,0.0,1.19339119919e-05,10.6400003433,5.28546022882e-09,0.0,3.23603160268e-07,10.6400003433,8.44336087207e-11,0.0,6.1733840262e-09,10.6400003433,3.92913129944e-12,0.0,3.16715209614e-10,10.6400003433,2.90347138835e-12,0.0,2.26700741512e-10,10.6400003433,0.0,0.0,0.0,10.6400003433,1.0588392075e-11,0.0,7.7172146451e-10,10.6400003433,ADM3,119,119,BOL,BOL-ADM3-33444609B67664908,Sacabamba,ADM3
120,5.88335331848e-07,0.0,3.53241284756e-06,34.8199996948,1.16247320503e-05,0.0,5.66100861761e-05,34.8199996948,2.94042387436e-07,0.0,2.02589785658e-06,34.8199996948,4.14694268904e-09,0.0,4.19062757828e-08,34.8199996948,1.97123424405e-10,0.0,2.07674877295e-09,34.8199996948,1.45927964163e-10,0.0,1.62410562776e-09,34.8199996948,0.0,0.0,0.0,34.8199996948,5.39589875511e-10,0.0,5.96213034498e-09,34.8199996948,ADM3,120,120,BOL,BOL-ADM3-33444609B24659770,Anzaldo,ADM3
121,2.94572123097e-07,2.09375443205e-07,4.58971811668e-07,3.56999993324,9.96714045169e-06,7.31852151148e-06,1.42683411468e-05,3.56999993324,2.66974763784e-07,1.65027159937e-07,4.9991723472e-07,3.56999993324,4.86635580792e-09,1.75561398752e-09,1.85589943413e-08,3.56999993324,2.65844466608e-10,7.95920551688e-11,1.15730525163e-09,3.56999993324,1.8653056045e-10,5.57211950192e-11,8.24540768996e-10,3.56999993324,0.0,0.0,0.0,3.56999993324,7.09716136846e-10,2.19263315837e-10,2.96853364112e-09,3.56999993324,ADM3,121,121,BOL,BOL-ADM3-33444609B17865743,Toco,ADM3
122,4.09508479616e-08,0.0,3.19819974948e-07,4.19999980927,1.26249847492e-06,0.0,1.00989518614e-05,4.19999980927,2.78796837035e-08,0.0,3.05127770162e-07,4.19999980927,3.27774804623e-10,0.0,5.98908123095e-09,4.19999980927,1.53564074609e-11,0.0,3.07600833693e-10,4.19999980927,1.07165839294e-11,0.0,2.2005304523e-10,4.19999980927,0.0,0.0,0.0,4.19999980927,4.02049912567e-11,0.0,7.51451845193e-10,4.19999980927,ADM3,122,122,BOL,BOL-ADM3-33444609B84509711,Villa Gualberto Villarroel,ADM3
123,1.90816103304e-07,0.0,2.32893498264e-07,1.33000004292,5.95036040738e-06,0.0,7.40363248042e-06,1.33000004292,1.34760360873e-07,0.0,2.2209921724e-07,1.33000004292,1.78203089157e-09,0.0,5.19590903636e-09,1.33000004292,8.94634193093e-11,0.0,3.03678387992e-10,1.33000004292,6.21100251613e-11,0.0,2.13615583555e-10,1.33000004292,0.0,0.0,0.0,1.33000004292,2.31551958663e-10,0.0,7.61596397059e-10,1.33000004292,ADM3,123,123,BOL,BOL-ADM3-33444609B63808862,Tacachi,ADM3
124,2.39185936185e-07,1.17672094291e-07,6.02429565788e-07,3.31999993324,8.90082473141e-06,3.44234626937e-06,1.72574127646e-05,3.31999993324,2.55047692217e-07,5.35749364872e-08,7.88921397543e-07,3.31999993324,5.85470071177e-09,3.23589238738e-10,3.12023722415e-08,3.31999993324,3.43223844546e-10,1.55892434378e-11,1.95383176305e-09,3.31999993324,2.43810058014e-10,1.12392126855e-11,1.44551337566e-09,3.31999993324,0.0,0.0,0.0,3.31999993324,8.86529476469e-10,4.33403105071e-11,4.57689841582e-09,3.31999993324,ADM3,124,124,BOL,BOL-ADM3-33444609B45712919,Cliza,ADM3
125,3.99279424232e-08,0.0,9.19843671454e-07,30.5300006866,9.06074777384e-07,0.0,2.00768427021e-05,30.5300006866,2.13060638294e-08,0.0,4.92399863106e-07,30.5300006866,2.36200131849e-10,0.0,5.74621150662e-09,30.5300006866,1.08544335161e-11,0.0,2.66670796556e-10,30.5300006866,8.14754953262e-12,0.0,2.03055128267e-10,30.5300006866,0.0,0.0,0.0,30.5300006866,3.43111201837e-11,0.0,8.61618387749e-10,30.5300006866,ADM3,125,125,BOL,BOL-ADM3-33444609B71410216,Tacopaya,ADM3
126,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,54.5,ADM3,126,126,BOL,BOL-ADM3-33444609B34376575,El Choro,ADM3
127,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,0.0,0.0,0.0,154.679992676,ADM3,127,127,BOL,BOL-ADM3-33444609B90107878,Toledo,ADM3
128,2.03161725775e-07,0.0,8.28288989396e-07,15.9000005722,5.14804773563e-06,0.0,1.93678679352e-05,15.9000005722,9.3590448827e-08,0.0,5.90568959069e-07,15.9000005722,8.62404553435e-10,0.0,9.92500037711e-09,15.9000005722,3.85762318468e-11,0.0,4.83752038427e-10,15.9000005722,2.79829965712e-11,0.0,3.65166341609e-10,15.9000005722,0.0,0.0,0.0,15.9000005722,9.74318613108e-11,0.0,1.25840970977e-09,15.9000005722,ADM3,128,128,BOL,BOL-ADM3-33444609B16998103,Santivañez,ADM3
129,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,0.0,0.0,0.0,74.7899932861,ADM3,129,129,BOL,BOL-ADM3-33444609B37510264,Paria,ADM3
130,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,0.0,0.0,0.0,6.02999973297,ADM3,130,130,BOL,BOL-ADM3-33444609B66068349,Collana,ADM3
131,2.04073456424e-07,0.0,3.84777479212e-07,4.13000011444,5.81665312995e-06,0.0,1.33033017846e-05,4.13000011444,1.21245845066e-07,0.0,3.52619338173e-07,4.13000011444,1.40831147776e-09,0.0,5.45721068335e-09,4.13000011444,7.1787014736e-11,0.0,2.91978080602e-10,4.13000011444,5.18409338276e-11,0.0,2.12079132034e-10,4.13000011444,0.0,0.0,0.0,4.13000011444,2.08568489456e-10,0.0,9.06791197686e-10,4.13000011444,ADM3,131,131,BOL,BOL-ADM3-33444609B94491619,Tolata,ADM3
132,6.6342506445e-05,0.0,0.000502012961078,22.9400005341,0.000294683839575,0.0,0.00155402196106,22.9400005341,2.72459427515e-05,2.31857393374e-06,0.00023825847893,22.9400005341,1.60230962021e-06,0.0,2.46265663009e-05,22.9400005341,1.13557073e-07,0.0,1.74831654931e-06,22.9400005341,1.11366992315e-07,0.0,1.81677717137e-06,22.9400005341,0.0,0.0,0.0,22.9400005341,4.17754452776e-07,0.0,6.91093919158e-06,22.9400005341,ADM3,132,132,BOL,BOL-ADM3-33444609B30727604,Cobija,ADM3
133,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,19.25,ADM3,133,133,BOL,BOL-ADM3-33444609B21077453,Eucaliptus,ADM3
134,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,0.0,0.0,0.0,60.7300033569,ADM3,134,134,BOL,BOL-ADM3-33444609B28630051,Santiago de Callapa,ADM3
135,6.19928656267e-07,0.0,1.84723171515e-06,15.3300008774,1.11804543914e-05,0.0,3.53020441253e-05,15.3300008774,2.77263966453e-07,0.0,1.1205785313e-06,15.3300008774,3.56374612375e-09,0.0,1.8797848611e-08,15.3300008774,2.11812180936e-10,0.0,1.17522336307e-09,15.3300008774,1.54034033848e-10,0.0,8.57524828923e-10,15.3300008774,0.0,0.0,0.0,15.3300008774,5.92909842575e-10,0.0,3.35263705686e-09,15.3300008774,ADM3,135,135,BOL,BOL-ADM3-33444609B41741681,Cochabamba,ADM3
136,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,0.0,0.0,0.0,121.440002441,ADM3,136,136,BOL,BOL-ADM3-33444609B22900187,Caracollo,ADM3
137,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,0.0,0.0,0.0,27.2900009155,ADM3,137,137,BOL,BOL-ADM3-33444609B21007182,Catacora,ADM3
138,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,0.0,0.0,0.0,31.0599994659,ADM3,138,138,BOL,BOL-ADM3-33444609B25632649,Yaco,ADM3
139,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,0.0,0.0,0.0,197.229995728,ADM3,139,139,BOL,BOL-ADM3-33444609B93045845,Calacoto,ADM3
140,6.10344491217e-08,0.0,2.17099241695e-07,10.8999996185,1.91753991672e-06,0.0,7.40363248042e-06,10.8999996185,4.20351118397e-08,0.0,2.2209921724e-07,10.8999996185,5.26710087536e-10,0.0,5.19590903636e-09,10.8999996185,2.61694919983e-11,0.0,3.03678387992e-10,10.8999996185,1.86364220993e-11,0.0,2.13615583555e-10,10.8999996185,0.0,0.0,0.0,10.8999996185,6.852632134e-11,0.0,7.61596397059e-10,10.8999996185,ADM3,140,140,BOL,BOL-ADM3-33444609B26131324,Arani,ADM3
141,1.35599029082e-07,0.0,3.30428321149e-07,4.86999988556,5.01148658894e-06,0.0,1.25826009025e-05,4.86999988556,1.32402304542e-07,0.0,4.9991723472e-07,4.86999988556,2.86577271962e-09,0.0,1.85589943413e-08,4.86999988556,1.62749187777e-10,0.0,1.15730525163e-09,4.86999988556,1.16297051606e-10,0.0,8.24540768996e-10,4.86999988556,0.0,0.0,0.0,4.86999988556,4.11222839521e-10,0.0,2.96853364112e-09,4.86999988556,ADM3,141,141,BOL,BOL-ADM3-33444609B3757470,Punata,ADM3
142,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,0.0,0.0,0.0,88.3600006104,ADM3,142,142,BOL,BOL-ADM3-33444609B21151286,Sicasica,ADM3
143,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,0.0,0.0,0.0,29.2900009155,ADM3,143,143,BOL,BOL-ADM3-33444609B32005482,Patacamaya,ADM3
144,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,0.0,0.0,0.0,17.9900016785,ADM3,144,144,BOL,BOL-ADM3-33444609B19082627,Colquencha,ADM3
145,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,0.0,0.0,0.0,66.7299957275,ADM3,145,145,BOL,BOL-ADM3-33444609B96911206,Santiago de Machaca,ADM3
146,0.000100333127742,3.34185388056e-05,0.000642676663119,365.309997559,0.000454744024396,0.000164206445334,0.00349540496245,365.309997559,5.88875169952e-05,0.0,0.00103701045737,365.309997559,4.2205203528e-06,0.0,0.000189327081898,365.309997559,3.76262596683e-07,0.0,1.86182460311e-05,365.309997559,3.4169787552e-07,0.0,1.54746849148e-05,365.309997559,0.0,0.0,0.0,365.309997559,1.01197660277e-06,0.0,5.14206913067e-05,365.309997559,ADM3,146,146,BOL,BOL-ADM3-33444609B58600296,Sena,ADM3
147,0.000188533874304,3.34185388056e-05,0.00109358085319,157.959991455,0.000872213274695,0.000164206445334,0.00527233164757,157.959991455,0.000125364115841,0.0,0.00147793185897,157.959991455,8.70174461839e-06,0.0,0.000220950358198,157.959991455,7.40371938102e-07,0.0,1.98432553589e-05,157.959991455,6.51552762772e-07,0.0,1.62092746905e-05,157.959991455,0.0,0.0,0.0,157.959991455,1.97131176755e-06,0.0,5.49367032363e-05,157.959991455,ADM3,147,147,BOL,BOL-ADM3-33444609B26946399,San Lorenzo,ADM3
148,0.00045548156057,0.0,0.00745641021058,467.380004883,0.0014894423336,0.0,0.0166556313634,467.380004883,0.000535855058368,0.0,0.0127383489162,467.380004883,0.000186466374438,0.0,0.0085770348087,467.380004883,2.64090698921e-05,0.0,0.00143983168527,467.380004883,2.39617904322e-05,0.0,0.00128909386694,467.380004883,0.0,0.0,0.0,467.380004883,7.16820022716e-05,0.0,0.00377445458435,467.380004883,ADM3,148,148,BOL,BOL-ADM3-33444609B90312020,Santa Rosa,ADM3
149,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,ADM3,149,149,BOL,BOL-ADM3-33444609B20955158,Malla,ADM3
150,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,0.0,0.0,0.0,23.7099990845,ADM3,150,150,BOL,BOL-ADM3-33444609B91729130,Comanche,ADM3
151,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,0.0,0.0,0.0,24.8999977112,ADM3,151,151,BOL,BOL-ADM3-33444609B41933053,Calamarca,ADM3
152,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,0.0,0.0,0.0,43.3199996948,ADM3,152,152,BOL,BOL-ADM3-33444609B85812802,Viacha,ADM3
153,1.51790020229e-07,0.0,3.2771589531e-07,10.529999733,2.93570024943e-06,0.0,5.96468680669e-06,10.529999733,0.0,0.0,0.0,10.529999733,0.0,0.0,0.0,10.529999733,0.0,0.0,0.0,10.529999733,0.0,0.0,0.0,10.529999733,0.0,0.0,0.0,10.529999733,0.0,0.0,0.0,10.529999733,ADM3,153,153,BOL,BOL-ADM3-33444609B79205479,Villa Libertad Licoma,ADM3
154,5.21522038e-07,0.0,2.62937210209e-05,51.1500015259,4.28159235353e-06,0.0,0.000138686271384,51.1500015259,0.0,0.0,0.0,51.1500015259,0.0,0.0,0.0,51.1500015259,0.0,0.0,0.0,51.1500015259,0.0,0.0,0.0,51.1500015259,0.0,0.0,0.0,51.1500015259,0.0,0.0,0.0,51.1500015259,ADM3,154,154,BOL,BOL-ADM3-33444609B66902866,Quime,ADM3
155,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,ADM3,155,155,BOL,BOL-ADM3-33444609B98511044,Huatajata,ADM3
156,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,0.0,0.0,0.0,35.75,ADM3,156,156,BOL,BOL-ADM3-33444609B79531063,Laja,ADM3
