asdf_id,gdp_grid.none.sum,gdp_grid.none.mean,gdp_grid.none.max,gdp_grid.none.min,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
178,15.3650951385,0.0044599468819,0.568194448948,0.0,ADM3,178,178,BOL,BOL-ADM3-33444609B25803532,La Asunta,ADM3
179,9.55481529236,0.0127394826566,0.323096722364,0.0,ADM3,179,179,BOL,BOL-ADM3-33444609B88180595,Chuma,ADM3
180,28.5919208527,0.00653412105891,1.35811257362,0.0,ADM3,180,180,BOL,BOL-ADM3-33444609B33390960,Guanay,ADM3
181,8.57894611359,0.00514671914771,0.805901825428,0.0,ADM3,181,181,BOL,BOL-ADM3-33444609B45650655,Teoponte,ADM3
182,27.547164917,0.0151194793746,0.9821190238,0.0,ADM3,182,182,BOL,BOL-ADM3-33444609B90372031,Mapiri,ADM3
183,11.604227066,0.00387872364367,0.437910139561,0.0,ADM3,183,183,BOL,BOL-ADM3-33444609B50407902,Charazani,ADM3
184,9.54276847839,0.0058156989506,0.311320990324,0.0,ADM3,184,184,BOL,BOL-ADM3-33444609B73754741,"Caiza ""D""",ADM3
185,67.4587402344,0.316206523603,4.53915929794,0.0,ADM3,185,185,BOL,BOL-ADM3-33444609B22177467,Copacabana,ADM3
186,18.0080165863,0.010684228603,0.60870039463,0.0,ADM3,186,186,BOL,BOL-ADM3-33444609B65808761,Tarvita,ADM3
187,15.1363887787,0.0264465785052,1.007573843,0.0,ADM3,187,187,BOL,BOL-ADM3-33444609B42666607,Chaquí,ADM3
188,50.271232605,0.0273190898315,1.10823428631,0.0,ADM3,188,188,BOL,BOL-ADM3-33444609B15997979,Puna,ADM3
189,12.6764230728,0.00489174816592,0.202395439148,0.0,ADM3,189,189,BOL,BOL-ADM3-33444609B30593293,Ckochas,ADM3
190,6.04363059998,0.00546071119908,0.316472858191,0.0,ADM3,190,190,BOL,BOL-ADM3-33444609B60642341,El Villar,ADM3
191,3.90002441406,0.00259331409724,0.562586069107,0.0,ADM3,191,191,BOL,BOL-ADM3-33444609B90845226,Huacaya,ADM3
192,9.49129199982,0.00986688934265,0.581117510796,0.0,ADM3,192,192,BOL,BOL-ADM3-33444609B27309972,Tacacoma,ADM3
193,10.7866382599,0.00290747518544,0.74481523037,0.0,ADM3,193,193,BOL,BOL-ADM3-33444609B13482689,Huacareta,ADM3
