system:index,country,id,level,name,system:time_start,total_area,year,.geo
0_00000000000000000144,Bolivia,324,Admin2,Escoma,1325376000000,0.00344650244140625,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000145,Bolivia,325,Admin2,Charaña,1325376000000,0.20903769818115234,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000146,Bolivia,326,Admin2,Achacachi,1325376000000,0.7740351853637696,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147,Bolivia,327,Admin2,Taraco,1325376000000,0.00686617333984375,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000148,Bolivia,328,Admin2,San Andrés de Machaca,1325376000000,0.044505935485839844,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,Bolivia,0,Admin2,Esmeralda,1325376000000,0.046583683227539065,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,Bolivia,1,Admin2,Quillacas,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,Bolivia,2,Admin2,Pampa Aullagas,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,Bolivia,8,Admin2,Huanuni,1325376000000,1.00333699727855,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,Bolivia,9,Admin2,Huachacalla,1325376000000,0.16695590515136718,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
