year,total_sol,urban_sol,agriculture_sol,city,cityCode
2001,0.0,0.0,0.0,Nazacara de Pacajes,
2001,0.0,0.0,0.0,Caquiaviri,
2001,2.3085581064224243,0.0,2.3085581064224243,Luribay,
2001,0.0,0.0,0.0,Collana,
2001,1.242952823638916,0.0,0.0,Santiago de Callapa,
2001,0.0,0.0,0.0,Catacora,
2001,2.6726715564727783,0.0,2.6726715564727783,Yaco,
2001,7.1057658195495605,0.0,0.0,Calacoto,
2001,35.48833191394806,10.677968740463257,10.893919467926025,Sicasica,
2001,46.78248071670532,28.424861431121826,0.0,Patacamaya,
2001,1.2004239559173584,0.0,1.2004239559173584,Colquencha,
2001,2.23469078540802,1.0635300874710083,0.0,Santiago de Machaca,
2001,0.0,0.0,0.0,Malla,
2001,2.04982328414917,0.0,2.04982328414917,Comanche,
2001,1.0250983238220215,0.0,1.0250983238220215,Calamarca,
2001,81.50321733951569,72.72691118717194,7.574128150939941,Viacha,
2001,0.0,0.0,0.0,Villa Libertad Licoma,
2001,1.1575316190719604,1.1575316190719604,0.0,Quime,
2001,0.0,0.0,0.0,Huatajata,
2001,0.747500845965217,0.747500845965217,0.0,Laja,
2001,18.695401760176118,9.89044759647519,7.600665681034911,Mecapaca,
2001,1.0408756732940674,0.0,1.0408756732940674,Palca,
2001,103.87804049183342,85.56700488866544,18.311035603167966,Achocalla,
2001,12317.535833452728,12115.470550379097,196.31795860692566,El Alto,
2001,0.0,0.0,0.0,Yanacachi,
2001,15.66952480989344,12.350856281729305,3.3186685281641344,Desaguadero,
2001,0.0,0.0,0.0,Jesús de Machaka,
2001,0.0,0.0,0.0,Puerto Mayor de Guaqui,
2001,0.0,0.0,0.0,Tito Yupanqui,
2001,7.678397024846545,1.223644495010376,6.454752529836169,Pucarani,
2001,0.0,0.0,0.0,Combaya,
2001,0.0,0.0,0.0,Coroico,
2001,0.0,0.0,0.0,Coripata,
2001,0.0,0.0,0.0,Quiabaya,
2001,0.0,0.0,0.0,Aucapata,
2001,4.469407439231873,0.0,3.0630120038986206,Ayo Ayo,
2001,0.0,0.0,0.0,Tipuani,
2001,9586.808245705155,9350.450491627993,217.54166551992003,Nuestra Señora de La Paz,
2001,0.0,0.0,0.0,Sorata,
2001,0.0,0.0,0.0,La Asunta,
2001,0.0,0.0,0.0,Chuma,
2001,1.3442516326904297,0.0,1.3442516326904297,Guanay,
2001,0.0,0.0,0.0,Teoponte,
2001,0.0,0.0,0.0,Mapiri,
2001,0.0,0.0,0.0,Charazani,
2001,6.8566060066223145,5.794742584228516,1.0618634223937988,Copacabana,
2001,0.0,0.0,0.0,Tacacoma,
2001,0.0,0.0,0.0,San Pedro de Tiquina,
2001,0.0,0.0,0.0,Curva,
2001,0.0,0.0,0.0,Pelechuco,
2001,0.0,0.0,0.0,Palos Blancos,
2001,1.016177773475647,1.016177773475647,0.0,Apolo,
2001,0.0,0.0,0.0,San Buenaventura,
2001,0.0,0.0,0.0,Santiago de Huata,
2001,0.0,0.0,0.0,Puerto Pérez,
2001,0.0,0.0,0.0,Alto Beni,
2001,16.46384108066559,15.139500498771667,0.0,Caranavi,
2001,2.2343595027923584,2.2343595027923584,0.0,Huarina,
2001,0.0,0.0,0.0,Chua Cocani,
2001,0.0,0.0,0.0,Humanata,
2001,0.0,0.0,0.0,Batallas,
2001,0.0,0.0,0.0,Ixiamas,
2001,0.0,0.0,0.0,Ayata,
2001,0.0,0.0,0.0,Waldo Ballivian,
2001,2.6858147382736206,1.314473032951355,1.3713417053222656,Puerto Acosta,
2001,2.25106143951416,1.0997226238250732,1.151338815689087,Escoma,
2001,2.6795244216918945,0.0,1.188542366027832,Charaña,
2001,19.230947613716125,17.88729202747345,1.3436555862426758,Achacachi,
2001,0.0,0.0,0.0,Taraco,
2001,0.0,0.0,0.0,La (Marka) San Andrés de Mach,
2001,0.0,0.0,0.0,Esmeralda,
2001,7.404928922653198,0.0,0.0,Santuario de Quillacas,
2001,3.0025500059127808,0.0,0.0,Pampa Aullagas,
2001,80.21326825712242,22.06978378389396,4.088545560836792,Huanuni,
2001,0.0,0.0,0.0,Huachacalla,
2001,13.370622515678406,8.46356737613678,0.0,Santiago de Huari,
2001,0.7597901045107374,0.0,0.18632615594302906,Pazña,
2001,0.0,0.0,0.0,Andamarca,
2001,2899.22768843174,2309.071745276451,328.70509815216064,Oruro,
2001,2.3293274641036987,0.0,2.3293274641036987,Huayllamarca,
2001,0.0,0.0,0.0,Sabaya,
2001,0.04987158681832108,0.04987158681832108,0.0,Poopó,
2001,5.55080509185791,0.0,0.0,Totora,
2001,3.2874449491500854,0.0,1.1420978307724,Turco,
2001,0.0,0.0,0.0,Todos Santos,
2001,0.0,0.0,0.0,La Rivera,
2001,0.0,0.0,0.0,Carangas,
2001,0.0,0.0,0.0,Yunguyo del Litoral,
2001,0.0,0.0,0.0,Cruz de Machacamarca,
2001,32.731473653924226,0.0,8.357390166731442,Antequera,
2001,0.0,0.0,0.0,Belén de Andamarca,
2001,0.0,0.0,0.0,Corque,
2001,2.40939998626709,0.0,0.0,Machacamarca,
2001,3.0053457021713257,0.0,0.0,El Choro,
2001,137.812261725407,0.0,1.2217062945459405,Toledo,
2001,2.6646132469177246,0.0,1.5274652242660522,Paria,
2001,0.0,0.0,0.0,Eucaliptus,
2001,17.411088663456486,7.912304043769836,0.49948213147182097,Caracollo,
2001,0.0,0.0,0.0,Curahuara de Carangas,
2001,4.4891626834869385,0.0,0.0,Choquecota,
2001,7.828552007675171,0.0,0.0,Escara,
2001,1.0597342252731323,0.0,0.0,Coipasa,
2001,2.3710135221481323,0.0,0.0,Chipaya,
2001,0.0,0.0,0.0,Salinas de Garcí Mendoza,
2001,61.837918758392334,50.00807988643646,10.677930474281311,Challapata,
2001,127.38427025757584,101.65330454227973,10.308126789915796,Cobija,
2001,0.0,0.0,0.0,Sena,
2001,0.0,0.0,0.0,San Lorenzo,
2001,0.0,0.0,0.0,Puerto Gonzalo Moreno,
2001,0.0,0.0,0.0,Porvenir,
2001,9.819136739712135,7.66899442766227,0.0,Bella Flor,
2001,0.0,0.0,0.0,San Pedro,
2001,0.0,0.0,0.0,Puerto Rico,
2001,0.6655936353346881,0.6655936353346881,0.0,Santa Rosa,
2001,0.0,0.0,0.0,Ingavi,
2001,0.0,0.0,0.0,Villa Nueva,
2001,0.0,0.0,0.0,Santos Mercado,
2001,0.0,0.0,0.0,Nueva Esperanza,
2001,0.0,0.0,0.0,Bolpebra,
2001,0.0,0.0,0.0,Filadelfia,
2001,64.70865106582642,51.12984490394592,0.0,Llallagua,
2001,1.8732762336730957,0.0,0.0,Caripuyo,
2001,0.0,0.0,0.0,Sacaca,
2001,0.0,0.0,0.0,Acasio,
2001,2.3978315591812134,0.0,0.0,Tinguipaya,
2001,5.491931319236755,0.0,5.491931319236755,San Pedro,
2001,74.38777613639832,0.0,0.0,"Colcha ""K""",
2001,15.781327633296742,0.0,3.518044352531433,Tomave,
2001,12.811556935310364,0.0,0.0,Porco,
2001,5.116407513618469,0.0,1.0524537563323975,Yocalla,
2001,0.0,0.0,0.0,Urmiri,
2001,22.38855469226837,9.36992073059082,11.947896957397461,Betanzos,
2001,0.0,0.0,0.0,Colquechaca,
2001,0.0,0.0,0.0,Pocoata,
2001,12.484815835952759,0.0,0.0,Llica,
2001,0.0,0.0,0.0,San Antonio de Esmoruco,
2001,0.0,0.0,0.0,Mojinete,
2001,1.0401082038879395,0.0,1.0401082038879395,Toro Toro,
2001,0.0,0.0,0.0,San Agustín,
2001,0.0,0.0,0.0,Tahua,
2001,4.819581747055054,0.0,0.0,San Pablo,
2001,1.009778380393982,0.0,1.009778380393982,Vitiche,
2001,0.0,0.0,0.0,Arampampa,
2001,10.276728987693787,0.0,1.4331713914871216,"Caiza ""D""",
2001,0.0,0.0,0.0,Chaquí,
2001,16.11697506904602,1.1869547367095947,13.621490716934204,Puna,
2001,0.0,0.0,0.0,Ckochas,
2001,955.1182636022568,876.7407908439636,6.118028402328491,Potosí,
2001,1.0221747159957886,0.0,1.0221747159957886,Ocurí,
2001,0.0,0.0,0.0,Chuquihuta Ayllu Jucumani,
2001,203.892900558079,172.30615639686584,0.0,Uyuni,
2001,0.0,0.0,0.0,Chayanta,
2001,98.61124360561371,53.84503936767578,11.055397987365723,Tupiza,
2001,28.945863723754883,0.0,0.0,Atocha,
2001,2.667830228805542,0.0,0.0,San Pedro de Quemes,
2001,1.204695224761963,0.0,1.204695224761963,Tacobamba,
2001,19.226205825805664,11.132795691490173,1.8755364418029785,Uncía,
2001,0.0,0.0,0.0,Ravelo,
2001,0.0,0.0,0.0,Cotagaita,
2001,149.95807551542921,145.05277891299303,0.0,Villazón,
2001,47.0378095070521,14.447557210922241,16.843670152682883,Puerto Quijarro,
2001,216.85854960750132,135.87363782863991,68.11839800161472,La Guardia,
2001,0.0,0.0,0.0,Moromoro,
2001,27.04064381122589,15.273155570030212,11.767488241195679,El Torno,
2001,18.613561987876892,6.012081742286682,3.987210988998413,Samaipata,
2001,16.09775984287262,14.948192954063416,1.149566888809204,San Juan,
2001,20.675882697105408,0.0,14.317132353782654,Saipina,
2001,152.5251911355,113.53194120351009,29.012040743173333,Porongo,
2001,11503.01953854701,11019.697511286828,353.24134482215436,Santa Cruz de la Sierra,
2001,35.18491510877422,2.1809874773025513,30.863295197486877,San Pedro,
2001,30.334499716758728,24.40285348892212,0.0,Concepción,
2001,290.92051434516907,34.06318783760071,21.131235480308533,Santa Rosa,
2001,36.43528966062209,9.50967001914978,6.235692024230957,Buena Vista,
2001,0.0,0.0,0.0,San Carlos,
2001,46.09005125410417,40.5173624753952,2.9945051670074463,Portachuelo,
2001,2.495487689971924,0.0,2.495487689971924,Lagunillas,
2001,0.0,0.0,0.0,Pucará,
2001,7.580141067504883,7.580141067504883,0.0,Boyuibe,
2001,0.0,0.0,0.0,Cuevo,
2001,84.22918784618378,73.34028434753418,8.024346470832825,Camiri,
2001,27.41590392589569,24.16891384124756,1.0768522024154663,Vallegrande,
2001,35.144840121269226,0.0,0.0,Gutiérrez,
2001,0.0,0.0,0.0,Postrervalle,
2001,0.0,0.0,0.0,Trigal,
2001,2.9192317724227905,0.0,0.0,Quirusillas,
2001,96.7852783203125,0.0,85.83971047401428,Cabezas,
2001,151.87463676929474,82.66471815109253,29.85958755016327,Cotoca,
2001,659.3009006977081,92.42420613765717,102.49680864810944,Yapacaní,
2001,56.860585818103715,1.45389723777771,55.406688580326005,Cuatro Cañadas,
2001,8.833722472190857,1.0598726272583008,1.7449232339859009,San Ramón,
2001,6.858346462249756,3.288583993911743,0.0,San Javier,
2001,0.0,0.0,0.0,San Miguel,
2001,324.19925022125244,302.6269426345825,16.894901156425476,Montero,
2001,11.891535520553589,0.0,8.490399360656738,Ascención de Guarayos,
2001,68.7552353143692,11.924433946609497,35.78922164440155,Okinawa Uno,
2001,186.80179009390812,70.79284501075745,105.245332216749,Warnes,
2001,0.0,0.0,0.0,General Saavedra,
2001,76.99212539196014,33.55385708808899,43.438268303871155,Pailón,
2001,1.1054127216339111,0.0,1.1054127216339111,Fernández Alonso,
2001,43.1768354177475,39.220914363861084,3.9559210538864136,Mineros,
2001,0.0,0.0,0.0,Pampa Grande,
2001,25.235982537269592,15.827515363693237,9.408467173576355,Mairana,
2001,79.51957178115845,0.0,68.92796659469604,Colpa Bélgica,
2001,30.904245376586914,21.769571185112,6.903276205062866,Puerto Suarez,
2001,10.628501415252686,10.628501415252686,0.0,El Carmen Rivero Tórrez,
2001,34.966630816459656,15.688146114349365,15.623888611793518,Roboré,
2001,20.492992997169495,20.492992997169495,0.0,San Matías,
2001,14.900857090950012,0.0,1.7131240367889404,Charagua,
2001,31.92521345615387,30.557305932044983,0.0,San José,
2001,0.0,0.0,0.0,San Rafael,
2001,36.887672901153564,34.67526066303253,1.1969424486160278,San Ignacio,
2001,5.218639492988586,0.0,2.840531826019287,Urubicha,
2001,0.0,0.0,0.0,San Antonio de Lomerio,
2001,13.751109233089522,1.1648414134979248,4.3864605333290845,San Julián,
2001,2.874847130681954,0.0,0.0,El Puente,
2001,11.321588635444641,5.985280275344849,2.4281413555145264,Comarapa,
2001,96.4125592063455,73.99895632266998,3.521235704421997,Villa Montes,
2001,2.209628701210022,1.0853265523910522,1.1243021488189697,Entre Ríos,
2001,4.509870290756226,2.379927158355713,2.1299431324005127,Uriondo,
2001,161.60798754458332,116.77586559875338,14.425671250679914,Yacuiba,
2001,0.0,0.0,0.0,Yunchará,
2001,110.68513405323029,0.0,1.8464401960372925,Caraparí,
2001,10.450586048294516,0.13243970029494342,10.318146347999573,San Lorenzo,
2001,1.9190216807758107,0.0,0.778918340626885,El Puente,
2001,1119.3912191470463,945.4295747359594,79.84249210357666,Tarija,
2001,51.08079072494132,51.08079072494132,0.0,Bermejo,
2001,0.0,0.0,0.0,Padcaya,
2002,0.0,0.0,0.0,Loreto,
2002,10.303985595703125,7.841220736503601,0.0,San Ignacio,
2002,0.0,0.0,0.0,San Javier,
2002,0.0,0.0,0.0,Huacaraje,
2002,4.147118806838989,0.0,2.8243207931518555,San Joaquín,
2002,0.0,0.0,0.0,San Ramón,
2002,1.0987937132517496,1.0987937132517496,0.0,Magdalena,
2002,3.4468859434127808,3.4468859434127808,0.0,Santa Rosa,
2002,0.0,0.0,0.0,Puerto Menor de Rurrenabaque,
2002,49.71643674373627,48.30962955951691,1.4068071842193604,Santa Ana,
2002,62.84795796871185,61.29825985431671,1.5496981143951416,San Borja,
2002,0.0,0.0,0.0,Reyes,
2002,0.0,0.0,0.0,Puerto Siles,
2002,0.0,0.0,0.0,Exaltación,
2002,174.64128172397614,172.45659792423248,2.1846837997436523,Riberalta,
2002,92.32306137832941,92.32306137832941,0.0,Guayaramerín,
2002,1.0067549219318463,0.0,0.0,San Andrés,
2002,0.0,0.0,0.0,Baures,
2002,476.4589982032776,447.52695322036743,4.15994668006897,Trinidad,
2002,0.0,0.0,0.0,San Lucas,
2002,0.0,0.0,0.0,Culpina,
2002,2.759408712387085,0.0,2.759408712387085,Incahuasi,
2002,0.0,0.0,0.0,Las Carreras,
2002,1.031463861465454,0.0,1.031463861465454,Villa Abecia,
2002,0.0,0.0,0.0,Azurduy,
2002,1.100569248199463,0.0,0.0,Tarvita,
2002,2.32015860080719,0.0,2.32015860080719,El Villar,
2002,0.0,0.0,0.0,Huacaya,
2002,1.1181563138961792,1.1181563138961792,0.0,Huacareta,
2002,64.22277915477753,8.139167308807373,8.905630588531494,Monteagudo,
2002,1.1852070093154907,0.0,1.1852070093154907,Alcalá,
2002,0.0,0.0,0.0,Sopachui,
2002,0.0,0.0,0.0,Villa Ricardo Mugia - Icla,
2002,18.402379631996155,0.0,18.402379631996155,Yotala,
2002,0.0,0.0,0.0,Yamparáez,
2002,0.0,0.0,0.0,Tomina,
2002,24.79254162311554,6.62153697013855,16.689635396003723,Tarabuco,
2002,0.0,0.0,0.0,Zudañez,
2002,0.0,0.0,0.0,Villa Vaca Guzmán,
2002,10.227838158607483,4.505667805671692,5.722170352935791,Padilla,
2002,0.0,0.0,0.0,Mojocoya,
2002,14.557260870933533,2.4959278106689453,12.061333060264587,Villa Serrano,
2002,331.7083283662796,46.41470777988434,20.446609258651733,Macharetí,
2002,2100.7739936113358,1889.8238406181335,166.3117642402649,Sucre,
2002,1.5025826692581177,0.0,1.5025826692581177,Presto,
2002,0.0,0.0,0.0,Poroma,
2002,6.261099219322205,0.0,6.261099219322205,Villa Charcas,
2002,45.305545926094055,0.0,12.492051005363464,Camargo,
2002,54.15017879009247,42.62662899494171,11.523549795150757,Aiquile,
2002,0.0,0.0,0.0,Villa Rivero,
2002,0.0,0.0,0.0,Arbieto,
2002,0.0,0.0,0.0,Sicaya,
2002,131.20852518081665,83.77623152732849,44.61672019958496,Capinota,
2002,5.4288301131304575,0.0,5.4288301131304575,Arque,
2002,6.092932343482971,0.0,3.170783281326294,San Benito,
2002,0.0,0.0,0.0,Omereque,
2002,1474.739040953038,1401.89460653464,72.8444344183978,Quillacollo,
2002,1786.9076635117622,1587.6190193807377,196.71699291070306,Sacaba,
2002,282.83451593202705,226.51664586347695,56.31787006855011,Tiquipaya,
2002,562.2829712311427,506.58322404319165,55.699747187951026,Colcapirhua,
2002,118.45009341660668,66.73243853157642,50.42061942932652,Sipesipe,
2002,239.27161604095906,222.41177702557806,16.85983901538101,Vinto,
2002,30.217474222183228,20.771835446357727,9.4456387758255,Tarata,
2002,27.159080147743225,0.0,25.935179114341736,Totora,
2002,6.12870466709137,0.0,6.12870466709137,Morochata,
2002,0.0,0.0,0.0,Sacabamba,
2002,0.0,0.0,0.0,Anzaldo,
2002,8.102788694699605,0.0,8.102788694699605,Toco,
2002,0.0,0.0,0.0,Villa Gualberto Villarroel,
2002,0.0,0.0,0.0,Tacachi,
2002,212.38420477895176,34.895389795303345,162.53686014203464,Cliza,
2002,0.0,0.0,0.0,Tacopaya,
2002,2.306188225746155,1.2340604066848755,1.0721278190612793,Santivañez,
2002,11.112290304782343,2.5758432149887085,8.536447089793635,Tolata,
2002,10843.414876392308,10408.008926996063,396.9507391873528,Cochabamba,
2002,35.9903644323349,26.348615527153015,9.641748905181885,Arani,
2002,101.855717420578,94.59520435333252,7.260513067245483,Punata,
2002,0.18601831174364278,0.0,0.18601831174364278,Tapacarí,
2002,0.0,0.0,0.0,Bolivar,
2002,11.042696125834595,0.0,11.042696125834595,Cocapata,
2002,8.12645161338881,4.991887954169629,0.0,Villa Tunari,
2002,20.718982100486755,15.703932642936707,0.0,Chimoré,
2002,46.67875337600708,15.731245994567871,30.94750738143921,Tiraque,
2002,20.508125021410923,9.704639741486194,2.4441299438476562,Shinahota,
2002,6.86019766330719,0.0,6.86019766330719,Vacas,
2002,2.352752208709717,0.0,2.352752208709717,Pocona,
2002,21.890863180160522,4.643661737442017,13.980896592140198,Puerto Villarroel,
2002,0.0,0.0,0.0,Ayopaya,
2002,0.0,0.0,0.0,Pojo,
2002,866.4687329530716,61.23375988006592,73.5738513469696,Entre Ríos,
2002,5.949902415275574,0.0,5.949902415275574,Colomi,
2002,0.0,0.0,0.0,Alalay,
2002,3.730034589767456,0.0,3.730034589767456,Vila Vila,
2002,22.46603512763977,0.0,22.46603512763977,Mizque,
2002,0.0,0.0,0.0,Pasorapa,
2002,3.6351985931396484,0.0,0.0,Chacarilla,
2002,0.0,0.0,0.0,Papel Pampa,
2002,0.0,0.0,0.0,Umala,
2002,0.0,0.0,0.0,San Pedro de Curahuara,
2002,6.599631428718567,0.0,4.560270667076111,Corocoro,
2002,0.0,0.0,0.0,Sapahaqui,
2002,1.167930006980896,0.0,1.167930006980896,Cairoma,
2002,14.365941643714905,0.0,14.365941643714905,Colquiri,
2002,0.0,0.0,0.0,Ichoca,
2002,2.372802495956421,0.0,2.372802495956421,Villa Ancoraimes,
2002,0.0,0.0,0.0,Puerto Mayor de Carabuco,
2002,0.0,0.0,0.0,Mocomoco,
2002,0.0,0.0,0.0,Cajuata,
2002,0.0,0.0,0.0,Inquisivi,
2002,0.0,0.0,0.0,Irupana,
2002,0.0,0.0,0.0,Chulumani,
2002,0.0,0.0,0.0,Tiahuanacu,
2002,0.0,0.0,0.0,Nazacara de Pacajes,
2002,0.0,0.0,0.0,Caquiaviri,
2002,2.3085581064224243,0.0,2.3085581064224243,Luribay,
2002,0.0,0.0,0.0,Collana,
2002,1.242952823638916,0.0,0.0,Santiago de Callapa,
2002,0.0,0.0,0.0,Catacora,
2002,2.6726715564727783,0.0,2.6726715564727783,Yaco,
2002,7.1057658195495605,0.0,1.0344243049621582,Calacoto,
2002,36.81363272666931,10.843151926994324,8.598107099533081,Sicasica,
2002,24.679030656814575,22.18538773059845,0.0,Patacamaya,
2002,1.2004239559173584,0.0,1.2004239559173584,Colquencha,
2002,2.23469078540802,1.0635300874710083,1.1711606979370117,Santiago de Machaca,
2002,0.0,0.0,0.0,Malla,
2002,2.04982328414917,0.0,2.04982328414917,Comanche,
2002,1.0250983238220215,0.0,1.0250983238220215,Calamarca,
2002,499.47906074851164,415.7984666824341,83.68059406607759,Viacha,
2002,0.0,0.0,0.0,Villa Libertad Licoma,
2002,0.0,0.0,0.0,Quime,
2002,0.0,0.0,0.0,Huatajata,
2002,2.641532828761082,1.9750258557936724,0.6665069729674096,Laja,
2002,42.66657423552345,18.278149498210233,23.1841362546472,Mecapaca,
2002,1.0408756732940674,0.0,1.0408756732940674,Palca,
2002,173.80212592050145,139.8800177340414,33.92210818646001,Achocalla,
2002,12214.488444384877,11983.338595705874,217.43192026942384,El Alto,
2002,0.0,0.0,0.0,Yanacachi,
2002,9.911523528660044,8.831793895889732,1.0797296327703139,Desaguadero,
2002,0.0,0.0,0.0,Jesús de Machaka,
2002,0.0,0.0,0.0,Puerto Mayor de Guaqui,
2002,0.0,0.0,0.0,Tito Yupanqui,
2002,9.927528730093265,2.2419493198394775,7.685579410253787,Pucarani,
2002,0.0,0.0,0.0,Combaya,
2002,0.0,0.0,0.0,Coroico,
2002,0.0,0.0,0.0,Coripata,
2002,0.0,0.0,0.0,Quiabaya,
2002,0.0,0.0,0.0,Aucapata,
2002,4.469407439231873,0.0,0.0,Ayo Ayo,
2002,0.0,0.0,0.0,Tipuani,
2002,10173.520038327048,9672.659965701667,470.30819500754865,Nuestra Señora de La Paz,
2002,1.126189112663269,0.0,0.0,Sorata,
