,cru_ts_405_pre_yearly_mean.2012.min,cru_ts_405_pre_yearly_mean.2012.mean,cru_ts_405_pre_yearly_mean.2012.max,cru_ts_405_pre_yearly_mean.2013.min,cru_ts_405_pre_yearly_mean.2013.mean,cru_ts_405_pre_yearly_mean.2013.max,cru_ts_405_pre_yearly_mean.2014.min,cru_ts_405_pre_yearly_mean.2014.mean,cru_ts_405_pre_yearly_mean.2014.max,cru_ts_405_pre_yearly_mean.2015.min,cru_ts_405_pre_yearly_mean.2015.mean,cru_ts_405_pre_yearly_mean.2015.max,cru_ts_405_pre_yearly_mean.2016.min,cru_ts_405_pre_yearly_mean.2016.mean,cru_ts_405_pre_yearly_mean.2016.max,cru_ts_405_pre_yearly_mean.2017.min,cru_ts_405_pre_yearly_mean.2017.mean,cru_ts_405_pre_yearly_mean.2017.max,cru_ts_405_pre_yearly_mean.2018.min,cru_ts_405_pre_yearly_mean.2018.mean,cru_ts_405_pre_yearly_mean.2018.max,cru_ts_405_pre_yearly_mean.2019.min,cru_ts_405_pre_yearly_mean.2019.mean,cru_ts_405_pre_yearly_mean.2019.max,cru_ts_405_pre_yearly_mean.2020.min,cru_ts_405_pre_yearly_mean.2020.mean,cru_ts_405_pre_yearly_mean.2020.max,id
135,61.9083349289,66.9041426629,67.7833333214,66.1833340128,70.0736883851,70.7583350738,56.0333344837,62.1629436657,63.2416671515,56.8750006209,60.7370101856,61.4166685939,40.5500001113,45.3261357322,46.1666672428,55.6083343228,59.0380824187,59.6416689952,74.4083335002,77.9585474114,78.5833342473,49.1416676839,51.6360289756,52.0750008623,50.9250007272,56.5940044522,57.59166797,135
136,31.4083337697,38.6006947221,46.2333347959,29.2333340993,35.6200168281,43.5833338896,24.225000533,28.45439332,35.9083344986,23.8333336562,30.1060891125,36.3250011529,20.6250004719,26.2302754715,31.1333332658,25.7250006677,32.3364496236,39.783333838,33.0833337257,41.4394835696,51.4166675806,23.0583342314,28.6943200428,35.1916667304,26.0000011623,31.8546258397,38.3666671279,136
137,30.4500007605,33.302451747,34.8583340769,21.3166670886,26.4068632259,29.1833337992,15.6833336428,18.8000003239,20.500000303,21.391666788,23.2573534425,24.2750006914,27.350000605,28.7088242833,29.4500008225,25.2916669014,27.847549666,29.241667514,32.175000616,34.9303928015,36.4333339681,24.700000314,26.560294718,27.5750007393,29.8250001793,30.7039224452,31.1833345822,137
138,39.1083346096,45.6046583261,46.2333347959,37.2583339115,43.0252456716,43.5833338896,30.9583343665,35.471569793,35.9083344986,29.5583342873,35.7279423281,36.3250011529,28.7166675255,30.9200980592,31.1333332658,34.5166670283,39.3186279557,39.783333838,43.108333528,50.6835793019,51.4166675806,30.6250006439,34.7887256161,35.1916667304,32.6833334596,37.8651965238,38.3666671279,138
139,17.2833336573,32.1481270983,39.4166672528,14.2583333651,27.2586018273,33.8416674932,6.27500018726,18.4905353311,27.7250004709,12.4416668614,22.481025068,27.750000642,14.3083333652,24.7449948632,30.2749998296,11.7500004073,25.0905961105,31.6916674823,15.9833336355,31.6176645611,39.3833343188,11.608333682,23.3184233359,29.2000002544,15.4083334928,26.7511230236,32.0500007967,139
140,58.091667071,58.091667071,58.091667071,58.9166676998,58.9166676998,58.9166676998,56.4083346128,56.4083346128,56.4083346128,52.033333838,52.033333838,52.033333838,37.9000003139,37.9000003139,37.9000003139,50.6166670918,50.6166670918,50.6166670918,65.0583342314,65.0583342314,65.0583342314,43.933334291,43.933334291,43.933334291,45.0333338777,45.0333338777,45.0333338777,140
141,52.7000013242,56.7409671068,58.091667071,51.4583340635,57.0482338153,58.9166676998,52.8666671018,55.5210892967,56.4083346128,45.2083337357,50.3235603048,52.033333838,35.3916675113,37.2716221492,37.9000003139,45.8083338439,49.4121014065,50.6166670918,58.4416681131,63.4007517497,65.0583342314,39.9666670064,42.939619619,43.933334291,41.2333344345,44.0813722108,45.0333338777,141
142,33.8249998832,39.4047155599,46.2333347959,30.5000003825,37.1409924528,43.5833338896,24.2416669428,30.56799122,35.9083344986,23.8333336562,29.834868058,36.3250011529,23.3916672431,28.1445637562,31.1333332658,27.2000001594,34.1227366403,39.783333838,33.8583332698,42.9469486746,51.4166675806,24.6000004609,30.3224183717,35.1916667304,27.3666667193,32.7354521921,38.3666671279,142
143,37.5500001994,38.7076200243,39.1083346096,33.8416674932,36.3797624969,37.2583339115,27.7250004709,30.1269056033,30.9583343665,26.7083343746,28.8254771252,29.5583342873,27.8583337069,28.4959531024,28.7166675255,31.5583340426,33.7559527888,34.5166670283,38.8333339095,42.0090478494,43.108333528,28.2250004212,30.0078576944,30.6250006439,30.4000005424,32.0961906761,32.6833334596,143
144,37.5500001994,44.0150026769,49.541668271,33.8416674932,39.3227668076,44.0083339214,27.7250004709,32.9679868687,37.4500010113,26.7083343746,32.1040722571,36.716667382,27.8583337069,32.0410419177,35.6166677028,31.5583340426,36.5362505142,40.7916672428,38.8333339095,45.3567408272,50.933333983,28.2250004212,32.4840840236,36.125,30.4000005424,34.0211202323,37.1166670124,144
145,34.8583340769,35.686499744,49.1083340794,29.1833337992,30.0182797944,43.5500008861,20.500000303,21.3039506097,34.3333338102,24.2750006914,25.0479552858,37.5750002066,29.4500008225,30.2026145275,42.4000007113,29.241667514,30.1788023711,45.3666679164,36.4333339681,37.377733464,52.6833348473,27.5750007393,28.4162426888,42.0500004372,31.1833345822,31.8298849681,42.3083345275,145
146,139.083334287,141.183679982,146.425002654,147.116671721,151.775850597,153.9416701,173.033336639,173.642777853,175.408335686,141.341670513,142.923302811,147.416668892,136.883334478,139.129054898,143.508335114,146.991670171,147.816770034,150.433335066,160.625000318,161.077126811,162.04167064,142.858334303,146.240614975,153.208334635,125.458333492,126.035680319,128.533334653,146
147,136.300002575,139.570451942,143.883337657,150.091669162,154.974264923,161.283336798,172.700000445,173.417648759,173.808334668,131.958334446,137.701781234,142.633336067,131.266668797,135.980408472,140.941668113,142.550003201,145.715037775,147.391668955,160.625000318,161.908809153,162.608336528,138.449998935,142.827417874,149.283337931,123.850002607,125.532496631,128.033335129,147
148,132.825002789,140.138971503,146.475004514,156.125000715,164.91203481,175.008335908,168.67500337,175.339268737,178.650003433,128.925001939,138.915130187,144.341670036,127.100001971,130.53102198,132.508336385,141.791668157,150.245848298,155.208337466,161.491670291,172.519735771,185.316669782,133.500003974,139.343552851,142.475001554,124.491670291,130.394947461,134.166668892,148
149,39.1083346096,55.4350029465,70.6166679462,37.2583339115,54.5425694951,72.2750005722,30.9583343665,46.6422866162,63.1416673263,29.5583342873,46.3604322402,62.5250018835,28.7166675255,38.75980803,49.9083343248,34.5166670283,49.5089567506,64.933333834,43.108333528,63.9710068373,84.5250011285,30.6250006439,44.3187011863,58.7000007158,32.6833334596,46.4587749836,59.8166673283,149
150,37.5500001994,46.1237268949,51.9916680033,33.8416674932,40.9232345722,45.2833339572,27.7250004709,33.8287550761,37.4500010113,26.7083343746,33.3923261629,36.7416678518,27.8583337069,34.1152800722,40.2416674594,31.5583340426,38.5815159821,44.4833337863,38.8333339095,47.4676692398,53.3333343069,28.2250004212,34.5375511156,40.5833335718,30.4000005424,35.7263978644,40.7333343724,150
151,37.5500001994,48.6030480831,53.8750019471,33.8416674932,43.5173227611,52.100001057,27.7250004709,37.0994239696,46.916667968,26.7083343746,36.2845368319,45.4250007172,27.8583337069,35.1488494989,40.4416667422,31.5583340426,40.3636345602,48.4000010093,38.8333339095,50.3893928055,61.1500009298,28.2250004212,35.8064001576,43.3250010808,30.4000005424,36.9311109329,44.475000682,151
152,49.541668271,49.541668271,49.541668271,44.0083339214,44.0083339214,44.0083339214,37.4500010113,37.4500010113,37.4500010113,36.716667382,36.716667382,36.716667382,35.6166677028,35.6166677028,35.6166677028,40.7916672428,40.7916672428,40.7916672428,50.933333983,50.933333983,50.933333983,36.125,36.125,36.125,37.1166670124,37.1166670124,37.1166670124,152
153,70.6166679462,70.6166679462,70.6166679462,72.2750005722,72.2750005722,72.2750005722,63.1416673263,63.1416673263,63.1416673263,62.5250018835,62.5250018835,62.5250018835,49.9083343248,49.9083343248,49.9083343248,64.933333834,64.933333834,64.933333834,84.5250011285,84.5250011285,84.5250011285,58.7000007158,58.7000007158,58.7000007158,59.8166673283,59.8166673283,59.8166673283,153
154,46.2333347959,66.7716943863,70.6166679462,43.5833338896,67.7327128267,72.2750005722,35.9083344986,58.940653216,63.1416673263,36.3250011529,58.4271193156,62.5250018835,31.1333332658,47.0769951925,49.9083343248,39.783333838,60.9952010315,64.933333834,51.4166675806,79.2799322333,84.5250011285,35.1916667304,55.0219162076,58.7000007158,38.3666671279,56.4110676176,59.8166673283,154
155,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,155
156,49.541668271,50.7501705933,56.1416681707,44.0083339214,45.1693296122,52.2666668693,35.8000006477,38.0372440152,46.7083341281,36.716667382,37.5096706717,44.858334283,35.6166677028,38.0064678012,45.933333993,40.7916672428,43.3107313304,56.0333336492,50.933333983,52.811217909,62.5416676601,36.125,38.7794183644,49.8666675091,37.1166670124,38.861065849,43.8500000834,156
157,49.541668271,52.1145851664,53.8750019471,44.0083339214,48.8127613303,52.100001057,37.4500010113,43.070834572,46.916667968,36.716667382,41.8872403505,45.4250007172,35.6166677028,38.4815109105,40.4416667422,40.7916672428,45.309115461,48.4000010093,50.933333983,56.9994800422,61.1500009298,36.125,40.4000006837,43.3250010808,37.1166670124,41.4856776715,44.475000682,157
158,49.541668271,55.5890618685,73.9916672309,44.0083339214,54.0607343332,76.6750023365,37.4500010113,48.5947671473,69.2166678508,36.716667382,46.8313402971,64.5000017484,35.6166677028,41.8737795979,57.8500006,40.7916672428,50.1419096191,70.4416671594,50.933333983,63.1360543997,87.0500001907,36.125,44.8540608328,62.9333350658,37.1166670124,45.7634385078,61.6416675945,158
159,49.541668271,49.541668271,49.541668271,44.0083339214,44.0083339214,44.0083339214,37.4500010113,37.4500010113,37.4500010113,36.716667382,36.716667382,36.716667382,35.6166677028,35.6166677028,35.6166677028,40.7916672428,40.7916672428,40.7916672428,50.933333983,50.933333983,50.933333983,36.125,36.125,36.125,37.1166670124,37.1166670124,37.1166670124,159
160,49.541668271,50.0085245531,50.350001961,44.0083339214,46.0779021454,47.5916673442,37.4500010113,41.6565185694,44.7333342135,36.716667382,39.1135162863,40.8666677003,35.6166677028,37.772868579,39.350000374,40.7916672428,44.1896098621,46.6750013679,50.933333983,54.1050677563,56.4250010401,36.125,39.22935301,41.5000013014,37.1166670124,38.4354155374,39.4000010968,160
161,53.8750019471,70.9503667476,73.9916672309,52.100001057,72.9596766494,76.6750023365,46.916667968,65.8452840025,69.2166678508,45.4250007172,61.6161833304,64.5000017484,40.4416667422,55.2181541469,57.8500006,48.4000010093,67.1093390141,70.4416671594,61.1500009298,83.1343571576,87.0500001907,43.3250010808,59.9688857009,62.9333350658,44.475000682,59.0463571074,61.6416675945,161
162,43.2750009255,54.0692819184,69.2416672471,41.6083343228,54.6869276205,71.9833340446,33.8083335459,44.6884393734,63.2416671515,35.9999999454,46.8258725809,61.4166685939,27.7666673809,35.4896301998,46.5000015249,36.941667527,47.1450665882,60.9499995311,48.4333344897,62.9110057786,83.2166673342,31.7416673501,41.3033559169,54.4833344302,35.9750002387,45.330923059,59.1250013312,162
163,49.1083340794,51.2708345223,51.9916680033,43.5500008861,44.8500006894,45.2833339572,34.3333338102,35.4333339383,35.8000006477,36.7416678518,36.9500009405,37.5750002066,40.2416674594,40.7812507724,42.4000007113,44.4833337863,44.7041673188,45.3666679164,52.6833348473,53.170834442,53.3333343069,40.5833335718,40.9500002881,42.0500004372,40.7333343724,41.1270844112,42.3083345275,163
164,49.541668271,51.8955895863,51.9916680033,44.0083339214,45.2333339578,45.2833339572,35.8000006477,35.8647065417,37.4500010113,36.716667382,36.7406874413,36.7416678518,35.6166677028,40.0602949272,40.2416674594,40.7916672428,44.3385625551,44.4833337863,50.933333983,53.2392166509,53.3333343069,36.125,40.4084969681,40.5833335718,37.1166670124,40.5915042856,40.7333343724,164
165,51.9916680033,51.9916680033,51.9916680033,45.2833339572,45.2833339572,45.2833339572,35.8000006477,35.8000006477,35.8000006477,36.7416678518,36.7416678518,36.7416678518,40.2416674594,40.2416674594,40.2416674594,44.4833337863,44.4833337863,44.4833337863,53.3333343069,53.3333343069,53.3333343069,40.5833335718,40.5833335718,40.5833335718,40.7333343724,40.7333343724,40.7333343724,165
166,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,166
167,49.541668271,52.091013392,56.1416681707,44.0083339214,48.6391880134,52.2666668693,35.8000006477,44.4115247532,46.7083341281,36.716667382,41.5682201811,44.858334283,35.6166677028,41.1726229456,45.933333993,40.7916672428,48.9911779426,56.0333336492,50.933333983,57.7663069985,62.5416676601,36.125,43.644951501,49.8666675091,37.1166670124,40.6935523462,43.8500000834,167
168,60.1583334704,60.1583334704,60.1583334704,54.7583336234,54.7583336234,54.7583336234,51.5250011285,51.5250011285,51.5250011285,51.0333343148,51.0333343148,51.0333343148,49.9000012676,49.9000012676,49.9000012676,61.53333504,61.53333504,61.53333504,67.3166676362,67.3166676362,67.3166676362,54.8083347244,54.8083347244,54.8083347244,47.0833339375,47.0833339375,47.0833339375,168
169,73.9916672309,74.6843167557,114.06666851,76.6750023365,77.5815392204,129.125001192,69.2166678508,69.9804691146,113.408334096,64.5000017484,65.3155104743,111.683334827,57.8500006,58.4954076339,95.1916673183,70.4416671594,71.287134551,119.358335098,87.0500001907,88.0291292002,143.70000124,62.9333350658,63.6866220131,106.516668767,61.6416675945,62.2542353495,97.0833342473,169
170,73.9916672309,83.9632576052,107.741666476,76.6750023365,88.3823877941,116.300000509,69.2166678508,80.0155311942,105.766668002,64.5000017484,75.5672359926,101.958334208,57.8500006,65.4456445544,83.5583347877,70.4416671594,80.6865532826,105.11666743,87.0500001907,100.818182067,133.650001844,62.9333350658,72.257387232,94.491666461,61.6416675945,70.2369327127,90.7333350579,170
171,60.1583334704,60.1583334704,60.1583334704,54.7583336234,54.7583336234,54.7583336234,51.5250011285,51.5250011285,51.5250011285,51.0333343148,51.0333343148,51.0333343148,49.9000012676,49.9000012676,49.9000012676,61.53333504,61.53333504,61.53333504,67.3166676362,67.3166676362,67.3166676362,54.8083347244,54.8083347244,54.8083347244,47.0833339375,47.0833339375,47.0833339375,171
172,60.1583334704,83.423843837,86.3250029484,54.7583336234,80.2096145919,83.383334597,51.5250011285,76.1167907326,79.1833340128,51.0333343148,76.8624935195,80.0833341281,49.9000012676,73.8323541771,76.8166671197,61.53333504,86.5696884268,89.6916678548,67.3166676362,95.4427399143,98.9500006437,54.8083347244,80.1781132414,83.3416700661,47.0833339375,68.8447344004,71.5583342413,172
173,37.5500001994,40.557953762,53.8750019471,33.8416674932,37.4601423611,52.100001057,27.7250004709,31.3276677021,46.916667968,26.7083343746,30.1700910972,45.4250007172,27.8583337069,29.9346990609,40.4416667422,31.5583340426,34.8207855328,48.4000010093,38.8333339095,43.259213057,61.1500009298,28.2250004212,31.0349797818,43.3250010808,30.4000005424,32.9769709228,44.475000682,173
174,42.5250010205,55.4021903026,60.8000014784,38.875000755,49.9278582546,54.2333340049,40.7333340247,54.7490485738,60.6333340804,43.0083341797,57.1517871863,62.2666670879,30.6000008881,39.862335307,43.2833343744,37.2583334545,50.5302560763,55.858334432,51.8416679949,66.0105577453,71.19166857,36.9000009112,49.4768174951,53.8500010421,36.2583339016,46.3908756415,49.9666671952,174
175,72.9750022888,84.3893544423,114.06666851,75.0416677793,90.0648165092,129.125001192,71.9333338141,83.454167655,113.408334096,66.6666673621,79.1712976794,111.683334827,61.725000004,71.0212968265,95.1916673183,72.9833341738,85.8652793547,119.358335098,84.6750014424,101.07083533,143.70000124,65.2416673979,76.7069459831,106.516668767,60.866667519,70.9268530961,97.0833342473,175
176,49.541668271,73.3630492982,114.06666851,44.0083339214,76.5722881466,129.125001192,37.4500010113,68.8042766833,113.408334096,36.716667382,65.5824490065,111.683334827,35.6166677028,58.7491154977,95.1916673183,40.7916672428,71.7768796615,119.358335098,50.933333983,87.201538785,143.70000124,36.125,63.9892509644,106.516668767,37.1166670124,60.3326170528,97.0833342473,176
177,60.1583334704,68.0319318845,116.80833443,54.7583336234,66.831632655,133.225003401,51.5250011285,63.4124591395,119.233335257,51.0333343148,60.667019546,122.916669369,49.9000012676,57.2639766755,105.300001542,61.53333504,68.9625634239,127.691668073,67.3166676362,77.968895603,145.425003052,54.8083347244,61.6528880175,117.058335433,47.0833339375,55.3143953554,99.10833474,177
178,73.9916672309,113.709557014,132.31667153,76.6750023365,125.304544295,152.183336417,69.2166678508,113.415273607,138.116669019,64.5000017484,109.656256819,131.133336067,57.8500006,88.7761913949,105.316668034,70.4416671594,112.434098616,132.65833505,87.0500001907,141.547221052,165.10000356,62.9333350658,101.03703228,120.183337688,61.6416675945,96.8586448895,115.975002448,178
179,60.1583334704,66.5348633625,86.3250029484,54.7583336234,61.7339318944,83.383334597,51.5250011285,58.2650330057,79.1833340128,51.0333343148,58.1125001341,80.0833341281,49.9000012676,56.4592970368,76.8166671197,61.53333504,68.3952114074,89.6916678548,67.3166676362,75.0253633752,98.9500006437,54.8083347244,61.7615950879,83.3416700661,47.0833339375,53.047622636,71.5583342413,179
180,50.350001961,92.5142793269,131.675004641,47.5916673442,100.935563943,151.77500089,44.7333342135,91.6736502954,134.516668797,40.8666677003,89.3179548574,137.991668542,39.350000374,77.9298819711,111.691667954,46.6750013679,95.3179856776,139.483335098,56.4250010401,112.673182208,165.791669846,41.5000013014,85.5822476141,126.808336576,39.4000010968,77.8057457006,112.091668685,180
181,114.06666851,126.770205738,135.783338706,129.125001192,145.506552568,158.483337243,113.408334096,128.713905358,142.133334319,111.683334827,130.529445869,139.441670259,95.1916673183,106.969802032,111.691667954,119.358335098,133.745652213,139.566668749,143.70000124,159.645776981,171.216669718,106.516668767,121.013824401,126.808336576,97.0833342473,107.956558567,117.183334986,181
182,72.9750022888,107.818791281,116.80833443,75.0416677793,121.292494953,133.225003401,71.9333338141,109.532831482,119.233335257,66.6666673621,111.380657949,122.916669369,61.725000004,96.3634380318,105.300001542,72.9833341738,116.471829102,127.691668073,84.6750014424,132.966110833,145.425003052,65.2416673979,106.431532716,117.058335433,60.866667519,91.2655561792,99.10833474,182
183,63.2000014832,91.6803740756,116.80833443,58.4500012398,93.8944439155,133.225003401,53.8416685462,85.7632130638,119.233335257,54.2750008504,88.8436477703,122.916669369,56.1083351697,83.0765426142,105.300001542,66.966667821,97.9561797998,127.691668073,71.3250012894,107.803624158,145.425003052,62.183333084,91.5962153789,117.83333534,54.3166679988,76.784608397,99.10833474,183
184,31.0083340158,32.6114879926,42.1250010878,30.4833335777,31.1974083514,38.5833338499,24.4583340784,25.6057100398,35.5833339095,27.6833337943,29.8199297785,39.6166677227,18.7000004599,19.8270502098,26.3166672289,25.0416668536,26.0526990136,34.6000004783,36.1833342196,37.673622157,48.6666681531,23.7750004654,24.6992961647,33.041667295,24.4500004003,25.3120484095,33.0333343446,184
185,56.1416681707,61.0942087123,63.9333337148,52.2666668693,56.7148628548,57.6500014265,46.7083341281,47.8107118061,51.600000898,44.858334283,51.2226951565,52.7416664561,45.933333993,52.9671990069,55.3000017305,56.0333336492,64.6784827281,66.558333377,62.5416676601,68.8032332536,70.000001351,49.8666675091,58.347951623,59.9250005732,43.8500000834,50.4038637487,52.4000002208,185
186,42.5250010205,52.5579309592,60.8000014784,38.875000755,48.0190655331,54.2333340049,40.7333340247,50.6334799852,60.6333340804,43.0083341797,51.5694932587,62.2666670879,30.6000008881,36.6521567833,43.2833343744,37.2583334545,46.6704071954,55.858334432,51.8416679949,62.4983238853,71.19166857,36.9000009112,44.4282579824,53.8500010421,36.2583339016,43.2117822452,49.9666671952,186
187,32.5416668815,36.0762018943,42.1250010878,30.5916669667,33.6673216407,38.5833338499,24.4583340784,28.7046792246,35.5833339095,27.6833337943,32.0043589775,39.6166677227,18.7000004599,21.4627596058,26.3166672289,25.4750001132,28.847696073,34.6000004783,36.1833342196,40.6925271629,48.6666681531,23.7750004654,27.0558924879,33.041667295,24.4500004003,27.5369268085,33.0333343446,187
188,31.0083340158,37.903926651,42.1250010878,30.4833335777,35.287939864,38.5833338499,24.4583340784,31.715148969,35.5833339095,27.6833337943,35.6378732359,39.6166677227,18.7000004599,23.8079312529,26.3166672289,25.0416668536,31.0272072167,34.6000004783,36.1833342196,44.2275474058,48.6666681531,23.7750004654,29.6950600975,33.041667295,24.4500004003,29.9173558286,33.0333343446,188
189,33.8500004491,45.5703713902,56.1250006023,32.5000009735,41.9481571175,50.300001815,30.0583333472,40.8973350705,53.500001967,34.2000007828,43.5702935393,52.391667068,23.0416671634,29.9769760907,37.7000011851,28.4750004659,38.6223996157,47.9833337665,42.0083346963,53.6057410438,63.5500014673,27.9250003695,36.7775695842,44.7833342484,28.225000153,36.5643946596,43.4416665584,189
190,60.8000014784,60.8000014784,60.8000014784,54.2333340049,54.2333340049,54.2333340049,60.6333340804,60.6333340804,60.6333340804,60.5916671356,60.5916671356,60.5916671356,43.2833343744,43.2833343744,43.2833343744,55.858334432,55.858334432,55.858334432,71.19166857,71.19166857,71.19166857,53.0916682879,53.0916682879,53.0916682879,49.9666671952,49.9666671952,49.9666671952,190
191,58.0250011167,63.6736888669,69.0083354594,45.1333331863,52.312301888,56.1416682005,56.6333342393,61.8807877989,65.9583341976,59.7166674137,67.4066296278,74.8583362103,42.0583336751,47.4288067303,52.4416675965,50.9083350425,57.8532801164,61.3250012398,64.5583334068,72.9391246904,78.7083336115,52.558334923,59.5207364073,65.6833343506,46.8666675289,51.8299961997,55.0666679939,191
192,60.1583334704,91.7348468913,116.80833443,54.7583336234,95.9033609707,133.225003401,51.5250011285,88.0351140798,119.233335257,51.0333343148,89.6879621917,122.916669369,49.9000012676,81.2313591031,105.300001542,61.53333504,97.5931645314,127.691668073,67.3166676362,109.341747228,145.425003052,54.8083347244,89.4314291742,117.058335433,47.0833339375,76.233154632,99.10833474,192
193,56.6750016889,61.0561228469,69.0083354594,48.3583341837,52.0344148503,56.1416682005,53.8833350539,59.367320984,65.9583341976,58.8166681131,63.990205605,74.8583362103,42.0333334605,44.9341018968,52.4416675965,49.9416677256,55.2519490887,61.3250012398,66.4666686356,70.9432320871,78.7083336115,50.6833345735,55.8560000129,65.6833343506,46.2000004351,50.0117604004,55.0666679939,193
194,56.6750016889,62.5547063378,77.9250014772,48.3583341837,55.4491463155,71.0166666905,53.8833350539,62.7278416516,81.7416702112,58.8166681131,64.0445837095,75.9916681449,42.0333334605,44.9935964793,56.3333341281,49.9416677256,58.029451747,75.441668431,66.4666686356,72.6018756808,84.633333683,50.6833345735,56.1084312757,69.733335066,46.2000004351,51.4617510728,60.0833348433,194
195,32.5416668815,35.7617891183,39.4000003636,30.5916669667,34.2069680345,38.291666699,24.4583340784,29.2356964291,34.6333342046,27.6833337943,31.1108269223,34.9833333443,18.7000004599,20.9223933413,23.4333336651,25.4750001132,28.5933932295,32.1166672135,36.1833342196,39.6890806607,43.6500005225,23.7750004654,25.8956641136,28.2916670491,24.4500004003,26.7623845602,29.3750003042,195
196,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,196
197,65.5500015101,69.3421444518,77.9250014772,55.9666676919,61.2709188923,71.0166666905,65.0750012795,71.3433575403,81.7416702112,67.7583342393,69.6350174281,75.9916681449,46.9000013272,50.1368172717,56.3333341281,60.2250004311,66.1342765883,75.441668431,74.3666674097,77.5928932584,84.633333683,59.8083352409,62.1239824914,69.733335066,53.3250002861,55.7169633249,60.0833348433,197
198,60.8000014784,66.3542858561,68.2000012497,54.2333340049,60.1441439488,62.1083345016,60.6333340804,66.3815188353,68.2916682561,60.5916671356,64.2820144186,65.5083345572,43.2833343744,46.742252714,47.8916679025,55.858334432,60.3555535049,61.8500010173,71.19166857,75.1447178773,76.4583351612,53.0916682879,56.5505860879,57.700001097,49.9666671952,52.2684423835,53.0333333413,198
199,49.8416676583,58.0773052511,68.2000012497,46.0750008821,52.3821022174,62.1083345016,47.1749998828,56.417128119,68.2916682561,48.3500007689,55.6366019861,65.5083345572,34.3083335956,40.0105806498,47.8916679025,43.5083340307,51.2097618734,61.8500010173,59.6166682541,66.6581580081,76.4583351612,41.3083349696,48.1108927939,57.700001097,40.8750014628,45.9915750915,53.0333333413,199
200,49.8416676583,53.6455323276,56.1250006023,46.0750008821,48.6327726761,50.300001815,47.1749998828,51.0040906179,53.500001967,48.3500007689,50.796783675,52.391667068,34.3083335956,36.3616140168,37.7000011851,43.5083340307,46.21745251,47.9833337665,59.6166682541,61.9978674323,63.5500014673,41.3083349696,43.4120635322,44.7833342484,40.8750014628,42.4288339212,43.4416665584,200
201,53.5583341724,53.5583341724,53.5583341724,50.8166683242,50.8166683242,50.8166683242,48.3916673809,48.3916673809,48.3916673809,50.7166677515,50.7166677515,50.7166677515,34.3666666175,34.3666666175,34.3666666175,45.6583340292,45.6583340292,45.6583340292,61.8250011255,61.8250011255,61.8250011255,41.8083338862,41.8083338862,41.8083338862,41.833333465,41.833333465,41.833333465,201
202,53.5583341724,54.2164537912,56.1250006023,50.300001815,50.6841897278,50.8166683242,48.3916673809,49.7014968045,53.500001967,50.7166677515,51.1461547697,52.391667068,34.3666666175,35.2213678164,37.7000011851,45.6583340292,46.2544878274,47.9833337665,61.8250011255,62.2673089198,63.5500014673,41.8083338862,42.5711545166,44.7833342484,41.833333465,42.2457265792,43.4416665584,202
203,56.1250006023,63.2808226292,71.2250007341,50.300001815,57.7619240732,68.2333341042,53.500001967,62.38041505,72.4916683038,52.391667068,59.7795828464,66.5916674137,37.7000011851,43.7166244956,50.4166672031,47.9833337665,56.1209988811,64.6083350976,63.5500014673,70.821963373,77.5250015259,44.7833342484,52.3329259593,60.4500014335,43.4416665584,48.8938978015,54.516667227,203
204,39.4000003636,48.3980197268,51.158334313,38.291666699,46.5818332754,49.1250004768,34.6333342046,44.2435493331,47.1916666826,34.9833333443,42.6995654548,45.0666672786,23.4333336651,28.8474497879,30.5083334893,32.1166672135,39.5905711458,41.8833341648,43.6500005225,51.8190031039,54.3250009318,28.2916670491,34.5666857117,36.4916677376,29.3750003042,35.2610190996,37.066667974,204
205,53.5583341724,56.1924563832,58.6833348523,50.300001815,51.45449582,55.4000018438,48.3916673809,53.3697355604,57.4833341042,50.7166677515,52.090004269,52.8583349387,34.3666666175,37.3643855082,39.6166679611,45.6583340292,47.9746779555,50.7000005245,61.8250011255,63.2670439794,64.0250016252,41.8083338862,44.4572178751,46.7750011335,41.6249999454,43.0587162485,43.6750006676,205
